Time,Distance,Rotation
0,-0.9313197,351.247
0.007803679,-0.93072,351.307
0.01875496,-0.9300454,351.36
0.02967668,-0.9293529,351.4163
0.04114366,-0.9286808,351.4798
0.05176306,-0.9280565,351.5355
0.06289101,-0.927412,351.5894
0.07421517,-0.9267647,351.615
0.08509851,-0.9261527,351.6501
0.09622121,-0.9254827,351.6798
0.1073315,-0.9248798,351.7177
0.1183853,-0.9242333,351.7513
0.1299777,-0.9235154,351.8138
0.1413684,-0.9227936,351.8444
0.1519549,-0.92206,351.882
0.1631312,-0.9212998,351.9199
0.1739199,-0.9205,351.9472
0.1850657,-0.9196641,351.9753
0.1961541,-0.9187539,351.9901
0.207448,-0.9178554,352.0062
0.2184415,-0.9168226,352.0058
0.2296512,-0.915737,352.024
0.2406008,-0.9144871,352.0621
0.2516637,-0.9133044,352.0778
0.2628531,-0.9121201,352.0765
0.2740581,-0.9108868,352.0567
0.2850256,-0.9096822,352.0005
0.2961483,-0.9082885,351.9133
0.3075106,-0.9069456,351.8175
0.3183241,-0.9054694,351.7383
0.3294566,-0.9039027,351.6848
0.3405559,-0.9023582,351.6464
0.3517649,-0.9006682,351.5973
0.3627388,-0.8989264,351.5229
0.3738377,-0.8970815,351.4684
0.3849657,-0.8951522,351.4156
0.3960593,-0.8933098,351.3816
0.4073627,-0.8914248,351.3688
0.418329,-0.8894262,351.3899
0.4293959,-0.8874103,351.3998
0.4405091,-0.8852909,351.4288
0.4516065,-0.883158,351.4376
0.4627111,-0.8809432,351.4372
0.4740179,-0.8786677,351.425
0.4849789,-0.8762922,351.3879
0.4960825,-0.8738073,351.3598
0.5071142,-0.8713042,351.3147
0.5182216,-0.8685328,351.266
0.529393,-0.8658406,351.2298
0.5405238,-0.8630272,351.1918
0.551625,-0.8600813,351.1463
0.5630233,-0.8571328,351.1275
0.5737727,-0.8541113,351.0992
0.5848734,-0.8509755,351.0734
0.5959761,-0.8477675,351.0548
0.6073015,-0.8444577,351.0418
0.6184514,-0.84106,351.0193
0.6293194,-0.8375708,351.0279
0.6405337,-0.8338991,351.0405
0.6514933,-0.8301929,351.0441
0.6627052,-0.8263118,351.0529
0.674021,-0.8224559,351.0502
0.6848166,-0.8183848,351.0316
0.6959832,-0.8141912,351.0265
0.7070343,-0.8099736,351.028
0.718137,-0.8056568,351.0216
0.7292426,-0.8012414,351.0276
0.7403853,-0.7966886,351.0187
0.7514532,-0.7920955,351.0175
0.7625964,-0.7874771,351.0059
0.7738254,-0.7826051,350.9929
0.784838,-0.7777368,350.985
0.7959993,-0.7728058,350.9708
0.8069723,-0.7678076,350.9584
0.8183897,-0.7626148,350.9232
0.8293417,-0.7574396,350.8968
0.8407009,-0.752057,350.9023
0.851815,-0.7464272,350.9372
0.8625882,-0.7409195,350.9413
0.8736627,-0.7354074,350.9046
0.8847291,-0.729987,350.8591
0.8959367,-0.7245771,350.7859
0.9071481,-0.7191805,350.7103
0.9181635,-0.7137448,350.6282
0.9291532,-0.7084352,350.5439
0.9410398,-0.7031268,350.4499
0.9513438,-0.6979338,350.3526
0.9624684,-0.6926095,350.2398
0.9738128,-0.687202,350.0923
0.9849355,-0.6818153,349.9939
0.9958003,-0.6763947,349.9017
1.007195,-0.6711566,349.8717
1.018188,-0.6659818,349.8804
1.029111,-0.6609615,349.8819
1.040229,-0.6559598,349.9071
1.051406,-0.6510888,349.9973
1.062451,-0.646317,350.1121
1.073978,-0.6416403,350.251
1.084655,-0.6369115,350.3601
1.095783,-0.6322844,350.412
1.107238,-0.6277145,350.4352
1.118459,-0.6231247,350.4215
1.129118,-0.6186167,350.3749
1.140363,-0.6140838,350.339
1.151355,-0.6096406,350.295
1.162561,-0.6052095,350.2865
1.173469,-0.6007755,350.2969
1.184603,-0.5963539,350.3139
1.195706,-0.5919931,350.3128
1.206807,-0.5876193,350.2807
1.218241,-0.583182,350.2225
1.229092,-0.5786757,350.1147
1.240414,-0.5741764,350.0443
1.251304,-0.5696882,349.9975
