Time,Distance,Rotation
0,-0.9156711,350.2134
0.007577419,-0.9152668,350.1859
0.01845074,-0.9149115,350.1654
0.02955627,-0.9144228,350.1473
0.04092026,-0.9140095,350.1404
0.05193615,-0.9134798,350.1405
0.0631566,-0.9130546,350.1407
0.07426786,-0.9126602,350.1386
0.08504868,-0.9121828,350.1339
0.09649706,-0.9117934,350.1281
0.1075473,-0.9111962,350.1281
0.1186004,-0.910825,350.1389
0.1296935,-0.9104059,350.1465
0.1405611,-0.9100389,350.1586
0.1523237,-0.9095979,350.1726
0.1628833,-0.9091895,350.1783
0.1749635,-0.908798,350.1918
0.1856656,-0.9084539,350.1931
0.196147,-0.9081312,350.191
0.2072992,-0.9077047,350.2067
0.2185607,-0.9073442,350.2098
0.2297044,-0.9069919,350.2124
0.2408795,-0.9066117,350.2034
0.2516341,-0.9062321,350.1854
0.2627769,-0.9057424,350.1634
0.2738442,-0.9053482,350.1367
0.2851138,-0.9050077,350.1137
0.2960339,-0.9046373,350.0939
0.3072572,-0.9044271,350.0838
0.3187361,-0.9040151,350.0677
0.3296876,-0.9035562,350.0521
0.3408432,-0.9031008,350.0308
0.3519444,-0.9027281,350.0079
0.3629479,-0.9021215,349.991
0.3738933,-0.9016388,349.9799
0.3852038,-0.9011332,349.9611
0.3960128,-0.9006369,349.9536
0.4072881,-0.9000703,349.9449
0.418221,-0.8995165,349.933
0.429318,-0.8989009,349.9127
0.4406037,-0.8982962,349.8846
0.4515615,-0.8976848,349.8638
0.4627938,-0.8970335,349.8447
0.4741216,-0.8964297,349.8415
0.4851861,-0.8957542,349.8538
0.4962564,-0.8950697,349.8606
0.5070777,-0.8943793,349.8821
0.5182853,-0.8936464,349.9265
0.529305,-0.8929425,349.9686
0.5405803,-0.892328,350.0151
0.5516372,-0.8915948,350.0509
0.5627427,-0.8907551,350.0954
0.5741649,-0.889972,350.1312
0.5848975,-0.8892184,350.1651
0.5959277,-0.8883666,350.1873
0.6070476,-0.8874616,350.1952
0.6181312,-0.8864262,350.191
0.6292853,-0.8854496,350.1872
0.6403604,-0.8844249,350.178
0.6520305,-0.8833322,350.1666
0.6631503,-0.8821003,350.1408
0.674211,-0.8808451,350.118
0.6851563,-0.8795611,350.0781
0.696259,-0.8782638,350.063
0.707973,-0.8769232,350.0604
0.7185445,-0.875546,350.0807
0.7297845,-0.8741124,350.1109
0.7409339,-0.8726223,350.1417
0.7516751,-0.871236,350.1794
0.7628131,-0.8696491,350.2146
0.7739997,-0.8681212,350.27
0.7850728,-0.8664897,350.3024
0.7961125,-0.864694,350.3438
0.8071923,-0.8629295,350.3894
0.8183579,-0.861151,350.4182
0.8295846,-0.8593515,350.4361
0.8447452,-0.8575138,350.4472
0.8519635,-0.8557108,350.4302
0.8610969,-0.8538361,350.4071
0.8723445,-0.8519729,350.3478
0.8838887,-0.8499615,350.2728
0.8944306,-0.8477703,350.1632
0.9055934,-0.8455342,350.0391
0.916719,-0.8431001,349.9041
0.927774,-0.8406694,349.7817
0.9390264,-0.8383571,349.6797
0.9500775,-0.8358159,349.5995
0.961103,-0.8331257,349.5239
0.9721875,-0.8303872,349.4518
0.9834428,-0.8274831,349.3794
0.9944406,-0.8244568,349.2928
1.005763,-0.8213063,349.1914
1.016791,-0.8180689,349.0883
1.027907,-0.8146855,348.95
1.038863,-0.811241,348.8189
1.050012,-0.8076887,348.6904
1.061163,-0.804022,348.5906
1.072173,-0.8003188,348.5204
1.083227,-0.7965087,348.4717
1.094389,-0.7926153,348.4635
1.10521,-0.7886838,348.4485
1.116535,-0.7848049,348.4831
1.127617,-0.7806762,348.5118
1.138771,-0.7765459,348.5388
1.149788,-0.7723563,348.5729
1.160881,-0.7680954,348.6107
1.171876,-0.7637552,348.653
1.182991,-0.7594037,348.7254
1.194354,-0.7549821,348.8232
1.205618,-0.7504345,348.9723
1.216767,-0.745973,349.1331
1.227785,-0.7412746,349.3075
1.239216,-0.7368567,349.4209
1.250705,-0.7324276,349.4989
1.261617,-0.7277063,349.5723
1.273011,-0.7230135,349.6197
1.28404,-0.7182409,349.5871
1.295343,-0.7134976,349.4941
1.30685,-0.7086459,349.3751
1.318034,-0.7036172,349.2854
1.328908,-0.6987519,349.2307
1.340019,-0.6939288,349.218
1.351755,-0.6890548,349.2515
1.362537,-0.6841749,349.3239
1.373383,-0.6793983,349.4604
1.384756,-0.6745661,349.6277
1.395615,-0.6697117,349.7835
1.406992,-0.6647965,349.91
1.417877,-0.6598279,349.9969
1.429101,-0.6548227,350.0521
1.44054,-0.6497905,350.066
1.451419,-0.6445886,350.0352
1.462447,-0.6394814,349.9994
1.473444,-0.6343962,349.966
1.484499,-0.6294143,349.9784
1.495541,-0.6243786,350.0081
1.50663,-0.6193193,350.037
1.517765,-0.6142336,350.0407
1.528809,-0.6091735,350.0051
1.540272,-0.6040187,349.9336
1.551513,-0.5989643,349.8471
1.562404,-0.5939394,349.8155
1.573286,-0.5888895,349.7985
1.584556,-0.5838438,349.8217
1.59551,-0.5788165,349.8404
1.606671,-0.5739337,349.9126
1.617968,-0.5689942,349.9967
1.628876,-0.5642098,350.1241
1.639933,-0.5594505,350.267
1.651327,-0.554654,350.4011
1.66209,-0.5498836,350.5006
1.673193,-0.5451659,350.6089
1.684601,-0.5404381,350.6874
1.695443,-0.535689,350.7622
1.706558,-0.5308918,350.8009
1.718229,-0.526083,350.8231
1.72895,-0.5211986,350.8419
1.739957,-0.5163705,350.8546
1.751136,-0.5114483,350.8862
1.762426,-0.506604,350.9358
1.773383,-0.501545,350.9851
1.784676,-0.4965615,351.0314
1.79543,-0.4916099,351.0692
1.806868,-0.4865283,351.1041
1.817849,-0.4815352,351.1344
1.828725,-0.4764532,351.1487
1.839869,-0.4713547,351.151
1.850977,-0.4664488,351.1386
1.862386,-0.4613301,351.1425
1.873305,-0.4563035,351.1497
1.884338,-0.4511374,351.1549
1.895345,-0.4459858,351.1565
1.90711,-0.4407784,351.1724
1.918068,-0.4355417,351.1847
1.928686,-0.4303086,351.1873
1.940137,-0.4249836,351.1903
1.951263,-0.4195844,351.1742
1.962304,-0.4142165,351.1582
1.973397,-0.4087883,351.1407
1.984425,-0.4033362,351.1237
1.995429,-0.3977308,351.0969
2.007117,-0.3921651,351.0719
2.017622,-0.3866243,351.0556
2.028606,-0.3809491,351.0241
2.039783,-0.3753271,351.0023
2.050927,-0.3696672,350.9603
2.061965,-0.3639627,350.9077
2.073135,-0.358211,350.8531
2.084313,-0.3524284,350.7712
2.095545,-0.3465754,350.671
2.106406,-0.340691,350.5723
2.117718,-0.3347442,350.4877
2.128605,-0.328807,350.4263
2.139729,-0.3227413,350.4287
2.15087,-0.31661,350.523
2.16191,-0.310481,350.6113
2.172995,-0.3045707,350.712
2.184456,-0.2985054,350.8551
2.195232,-0.2925625,351.0216
2.206382,-0.2865435,351.1982
2.217458,-0.2805443,351.3862
2.228602,-0.2745383,351.5186
2.239695,-0.2684776,351.5558
2.250833,-0.2622352,351.5823
2.262247,-0.2560811,351.581
2.276088,-0.2499678,351.5406
2.284644,-0.2436801,351.4883
2.295163,-0.2374791,351.4474
2.306587,-0.231383,351.4561
2.317708,-0.2253389,351.4995
2.328819,-0.2191448,351.5649
2.339593,-0.2130163,351.6094
2.351025,-0.2068542,351.6524
2.362172,-0.200718,351.6973
2.372938,-0.1947427,351.7214
2.384134,-0.1886601,351.7292
2.395146,-0.1825294,351.6936
2.406243,-0.1765553,351.6252
2.417404,-0.1703985,351.5379
2.428464,-0.1642398,351.4478
2.4396,-0.1581306,351.3701
2.451216,-0.1520268,351.2994
2.462061,-0.1459285,351.2462
2.472881,-0.1397737,351.2277
2.483967,-0.1336764,351.2623
2.495059,-0.1277704,351.3484
2.506947,-0.1218178,351.4717
2.517434,-0.1158235,351.6522
2.528418,-0.1099747,351.8434
2.539624,-0.1041569,352.0218
2.550688,-0.09845483,352.1863
2.56173,-0.0927124,352.3496
2.572843,-0.08699691,352.4444
2.583943,-0.08127046,352.515
2.595032,-0.07541919,352.5284
2.606117,-0.06969643,352.4966
2.617465,-0.06376994,352.4383
2.628357,-0.05804241,352.3748
2.639947,-0.05232811,352.3043
2.650568,-0.04662454,352.2537
2.661768,-0.04076803,352.2196
2.672853,-0.03502524,352.2093
2.683881,-0.02917898,352.23
2.695068,-0.02317441,352.2682
2.710276,-0.01727641,352.3008
2.717241,-0.01123083,352.3126
2.727586,-0.005249143,352.2867
2.738794,0.0007947683,352.242
2.749852,0.006880283,352.1772
2.760865,0.01309097,352.114
2.771878,0.0192287,352.0299
2.782961,0.02552426,351.9472
2.794083,0.03178084,351.8746
2.805236,0.03810596,351.808
2.816324,0.04459178,351.7563
2.827364,0.05112875,351.7353
2.838781,0.05763316,351.725
2.849718,0.06418252,351.722
2.86077,0.07072389,351.7065
2.871847,0.07723963,351.7018
2.883138,0.0839802,351.6866
2.89404,0.09074962,351.6855
2.905144,0.09742463,351.6838
2.91627,0.1042644,351.7106
2.927454,0.1110197,351.7483
2.938469,0.1178372,351.8167
2.94974,0.1246502,351.8749
2.960724,0.1314509,351.9349
2.971802,0.1382784,351.9875
2.982916,0.1450597,352.054
2.993983,0.1519367,352.1683
3.005181,0.1587998,352.3242
3.016348,0.1656486,352.4924
3.027291,0.1725932,352.7336
3.038419,0.1798559,352.9521
3.049529,0.1865066,352.9995
3.060866,0.193446,352.9857
3.072179,0.2006325,352.8752
3.083101,0.207811,352.6918
3.094303,0.2150761,352.4639
3.105519,0.2220718,352.2868
3.116768,0.2293197,352.1249
3.12812,0.2362376,352.0192
3.139237,0.2431868,352.0271
3.150405,0.249926,352.089
3.161538,0.2567636,352.1768
3.172744,0.2634805,352.2887
3.183692,0.2700263,352.4327
3.194885,0.2765077,352.5311
3.206729,0.2831124,352.4822
3.217001,0.2897729,352.3897
3.228086,0.2966152,352.2003
3.239184,0.3033637,351.9998
3.250585,0.3100725,351.7602
3.261432,0.3168694,351.5972
3.272592,0.3236421,351.4742
3.283627,0.3302609,351.4048
3.294736,0.3366979,351.4252
3.306403,0.343084,351.5063
3.317249,0.3495015,351.6461
3.328107,0.3558031,351.794
3.339202,0.3620106,351.9336
3.350282,0.3681146,352.0405
3.361693,0.3742038,352.1318
3.372878,0.3802253,352.1963
3.384006,0.3861014,352.2403
3.394815,0.3920089,352.2481
3.406279,0.3978559,352.197
3.417211,0.4037706,352.1197
3.428046,0.4096252,352.0173
3.439128,0.4154919,351.9122
3.450246,0.4213187,351.8042
3.461318,0.4271795,351.7119
3.472578,0.4330577,351.6272
3.483555,0.4390098,351.5619
3.494607,0.4449674,351.5079
3.506037,0.4509419,351.4774
3.516886,0.4568583,351.4565
3.528192,0.4628404,351.4388
3.539353,0.4688603,351.4011
3.550298,0.4748491,351.3575
3.561405,0.4808682,351.3222
3.572548,0.4868561,351.2883
3.583499,0.4928039,351.2566
3.594655,0.4987925,351.238
3.605714,0.5049034,351.1999
3.61702,0.5109669,351.171
3.628006,0.5171412,351.1309
3.639059,0.5232941,351.0954
3.650259,0.5294908,351.0585
3.661248,0.5357062,350.9904
3.672356,0.5419384,350.9183
3.683479,0.5481864,350.8115
3.694737,0.5545112,350.6994
3.705713,0.5607239,350.6097
3.71717,0.5669886,350.5249
3.728146,0.5732704,350.4657
3.739562,0.5795738,350.4328
3.750109,0.5859863,350.4143
3.761509,0.5923232,350.4038
3.772288,0.5987614,350.3946
3.783505,0.6050829,350.3682
3.794744,0.6114985,350.332
3.805591,0.6178252,350.3009
3.816878,0.6241213,350.2864
3.827792,0.6305498,350.3461
3.839035,0.6370589,350.4398
3.850108,0.6433498,350.5334
3.86136,0.6497117,350.6219
3.872247,0.6560661,350.7132
3.883618,0.662398,350.7639
3.894437,0.6688014,350.7676
3.905574,0.6752065,350.7371
3.917112,0.6815597,350.6236
3.92778,0.687894,350.5375
3.939389,0.6942295,350.4516
3.950369,0.700502,350.3784
3.961255,0.7066921,350.3094
