Time,Distance,Rotation
0,-0.9736544,351.1649
0.00712204,-0.9727871,351.1585
0.01813412,-0.9718727,351.1393
0.02909279,-0.9708694,351.1116
0.04137802,-0.969666,351.0964
0.05439949,-0.9688131,351.0877
0.06234169,-0.9676147,351.0994
0.07348919,-0.9665847,351.1038
0.08456802,-0.9656649,351.1336
0.09567451,-0.9647131,351.1834
0.1068039,-0.9636947,351.2211
0.1183157,-0.9626749,351.2492
0.1290674,-0.9615754,351.263
0.1401443,-0.9604253,351.2803
0.1514969,-0.959287,351.2992
0.1632261,-0.9582861,351.3072
0.173934,-0.9573302,351.3212
0.1845474,-0.9562028,351.3427
0.196022,-0.9551447,351.3535
0.2100067,-0.9539665,351.3563
0.2179852,-0.9525926,351.3718
0.2290459,-0.951188,351.3896
0.2402306,-0.9497667,351.3974
0.2512579,-0.9483678,351.4337
0.2622919,-0.9470569,351.4731
0.2733955,-0.9456112,351.5405
0.2845125,-0.9441106,351.573
0.2956352,-0.9424791,351.6039
0.3067408,-0.940856,351.6337
0.3179932,-0.9392146,351.657
0.3292875,-0.9375616,351.6872
0.340167,-0.9358314,351.738
0.3512793,-0.9340658,351.824
0.3655224,-0.932328,351.9729
0.3734913,-0.9305658,352.1287
0.3846245,-0.9287793,352.2839
0.3955698,-0.9269262,352.4407
0.406683,-0.9250003,352.5684
0.4177847,-0.9231076,352.6818
0.4288425,-0.9211906,352.7922
0.4399729,-0.9191644,352.8714
0.4510908,-0.9170622,352.9567
0.462286,-0.9148777,353.0038
0.4732885,-0.9126298,353.0296
0.484479,-0.9103684,353.0834
0.4955091,-0.9080644,353.1238
0.5066919,-0.9057946,353.1658
0.5209751,-0.9033728,353.2092
0.52882,-0.9009037,353.2615
0.5399351,-0.8984026,353.3094
0.5510349,-0.8959216,353.3377
0.5621204,-0.8933343,353.3714
0.5732641,-0.8905898,353.3991
0.5845861,-0.8878797,353.4202
0.5954514,-0.8849585,353.4507
0.6067371,-0.8820566,353.467
0.6178284,-0.8790886,353.4922
0.6288614,-0.8760592,353.5216
0.6398668,-0.8730631,353.5536
0.6510372,-0.8699584,353.5674
0.6624508,-0.8668033,353.5524
0.6762791,-0.8636227,353.5163
0.6846304,-0.8603381,353.4877
0.6954145,-0.8568777,353.4423
0.706811,-0.8534683,353.4122
0.7178793,-0.8499775,353.3776
0.7287741,-0.8465456,353.3427
0.7401323,-0.8429173,353.2838
0.7512226,-0.8392279,353.2236
0.7621622,-0.8355196,353.1461
0.7731628,-0.8316625,353.0496
0.7842493,-0.8278033,352.9831
0.7953625,-0.8238217,352.9283
0.8064671,-0.8198123,352.8969
0.817688,-0.8159541,352.8632
0.8316374,-0.8121231,352.843
0.8439655,-0.8080879,352.8352
0.8508606,-0.8040036,352.863
0.8604622,-0.7997713,352.8176
0.8715477,-0.7956213,352.732
0.8827877,-0.7914398,352.6105
0.8937521,-0.7872058,352.4584
0.9048357,-0.7830781,352.3136
0.9159803,-0.7789214,352.2043
0.9271173,-0.774698,352.1295
0.9381762,-0.7704927,352.0453
0.9492836,-0.7662035,351.9984
0.9603653,-0.7619164,351.9478
0.9718008,-0.7575971,351.8832
0.9861689,-0.7532419,351.8178
0.9939642,-0.7488322,351.8193
1.004948,-0.7444977,351.8427
1.016097,-0.7402509,351.9544
1.027078,-0.7359983,352.0825
1.038183,-0.7318795,352.2374
1.049281,-0.7279789,352.4218
1.060342,-0.7241324,352.6308
1.071661,-0.7202102,352.8414
1.082552,-0.7164134,352.9794
1.093667,-0.7124745,353.0466
1.104861,-0.7085751,353.0124
1.115855,-0.7047342,352.9279
1.127278,-0.7009228,352.8155
1.141599,-0.696986,352.7064
1.149215,-0.6931221,352.6183
1.160287,-0.6890702,352.5128
1.171437,-0.6850109,352.4297
1.182508,-0.6808245,352.3766
1.19361,-0.67659,352.36
1.204858,-0.6724986,352.3523
1.216196,-0.6683006,352.3734
1.227351,-0.6640099,352.4093
1.238862,-0.6597992,352.4738
1.250024,-0.6555276,352.5862
1.261193,-0.6512777,352.6972
1.272633,-0.6470639,352.8086
1.283695,-0.6427894,352.9299
1.298048,-0.6384094,353.0336
1.306109,-0.6340642,353.1234
1.317488,-0.6297506,353.2014
