Time,Distance,Rotation
0,-1.052104,346.3859
0.00718689,-1.051535,346.371
0.01825428,-1.050919,346.3588
0.02943325,-1.050304,346.3543
0.0413785,-1.049561,346.3486
0.0514946,-1.048791,346.3551
0.0626564,-1.048009,346.3582
0.07380199,-1.047232,346.3666
0.0846529,-1.046437,346.3692
0.0958066,-1.045674,346.3661
0.1068277,-1.044943,346.375
0.1179347,-1.044126,346.3813
0.1298056,-1.043307,346.3857
0.1403503,-1.042454,346.3925
0.1514845,-1.041575,346.413
0.1626697,-1.040496,346.4337
0.1736903,-1.03957,346.4489
0.1845207,-1.038634,346.4821
0.1956286,-1.037719,346.4996
0.2067819,-1.036781,346.5366
0.2178631,-1.035872,346.5992
0.2289314,-1.034829,346.6571
0.2400775,-1.033884,346.7097
0.2512169,-1.032841,346.7571
0.2623773,-1.031736,346.8294
0.2741003,-1.030732,346.8864
0.2845316,-1.029783,346.9377
0.29561,-1.028822,346.9716
0.3067107,-1.027781,346.9923
0.3178678,-1.026806,346.9771
0.3289018,-1.025764,346.913
0.3401904,-1.024748,346.8218
0.3513498,-1.023528,346.713
0.3621893,-1.022257,346.6313
0.373323,-1.020664,346.5499
0.3845768,-1.019029,346.4949
0.3957767,-1.017363,346.4659
0.4069505,-1.015496,346.4544
0.4178162,-1.013532,346.4922
0.4288826,-1.011488,346.5395
0.4399519,-1.009398,346.6185
0.4510889,-1.007332,346.6859
0.4624515,-1.005222,346.7639
0.4735374,-1.00292,346.831
0.4846807,-1.000479,346.8862
0.495523,-0.9979509,346.9164
0.5067077,-0.9953186,346.927
0.5178781,-0.9926307,346.9482
0.5288806,-0.989719,346.9601
0.5400014,-0.9869012,346.9762
0.5512319,-0.9837776,347.0051
0.5624704,-0.9806029,347.0292
0.5735674,-0.9774704,347.0941
0.5843515,-0.9742552,347.1629
0.5954442,-0.9710077,347.2437
0.6065798,-0.9676436,347.3364
0.6176686,-0.9642781,347.4156
0.6287918,-0.9607763,347.4698
0.6398892,-0.9572639,347.5144
0.6509862,-0.9535878,347.5384
0.6620879,-0.9498744,347.5468
0.6735134,-0.9462281,347.5295
0.6871943,-0.9424219,347.5192
0.6954265,-0.9386321,347.4934
0.7066665,-0.9346093,347.4699
0.7179103,-0.9306383,347.4283
0.7287135,-0.9266039,347.3905
0.7398348,-0.9226128,347.373
0.7511415,-0.9184721,347.3425
0.7620764,-0.9143966,347.3272
0.773149,-0.9102368,347.3227
0.784204,-0.905995,347.3244
0.795351,-0.9017439,347.3331
0.8066363,-0.8975168,347.3326
0.8175387,-0.8933586,347.2999
0.8286796,-0.8892001,347.2522
0.8397608,-0.8848799,347.1716
0.8513098,-0.8805375,347.0756
0.8620086,-0.8761191,346.9319
0.8734579,-0.8717443,346.7749
0.8842125,-0.8673865,346.6443
0.8953462,-0.8630687,346.5162
0.9063978,-0.8587451,346.3882
0.9175062,-0.854371,346.2492
0.9286327,-0.8498777,346.1038
0.9397316,-0.8452818,346.0017
0.9508557,-0.8407987,345.9445
0.961997,-0.8363408,345.9002
0.9730582,-0.8318942,345.8968
0.9844308,-0.827526,345.9321
0.9952593,-0.8232636,346.0209
1.006371,-0.8190014,346.1273
1.017724,-0.8148786,346.2069
1.028565,-0.8106617,346.2663
1.039693,-0.806497,346.3021
1.050757,-0.8022531,346.3213
1.061888,-0.797984,346.3116
1.073039,-0.7937258,346.3074
1.08411,-0.7894598,346.3543
1.095495,-0.7851955,346.4378
1.106622,-0.7808576,346.5319
1.11769,-0.7764797,346.6078
1.128547,-0.7721463,346.6684
1.139668,-0.7678143,346.7407
1.150936,-0.7636184,346.8215
1.161872,-0.7594174,346.8713
1.173293,-0.7552537,346.8787
1.184076,-0.7509975,346.8569
1.195164,-0.7466792,346.7742
1.20636,-0.7422895,346.6569
1.217706,-0.7379111,346.5451
1.22848,-0.7334325,346.4302
1.239857,-0.7288558,346.3279
