Time,Distance,Rotation
0,-0.6346117,352.4765
0.007802963,-0.6338426,352.455
0.01865196,-0.6330597,352.4333
0.02952862,-0.6322166,352.4101
0.04060555,-0.6312712,352.3972
0.05185318,-0.6303259,352.3914
0.06313038,-0.6294261,352.381
0.07392788,-0.6283932,352.3787
0.08548737,-0.6273254,352.3919
0.09613895,-0.626165,352.4111
0.1072369,-0.6250397,352.4393
0.1187477,-0.6238303,352.4867
0.1335897,-0.6225022,352.5433
0.1456566,-0.6211001,352.5858
0.1516933,-0.619797,352.6377
0.1607628,-0.6184317,352.6906
0.1720114,-0.6170141,352.732
0.182991,-0.6155132,352.7658
0.194066,-0.6140035,352.8041
0.2051954,-0.6124367,352.8437
0.21628,-0.6108303,352.8879
0.2274504,-0.6091126,352.9173
0.2388029,-0.6073678,352.9182
0.2499151,-0.6055259,352.9052
0.2608376,-0.6036327,352.9094
0.2719002,-0.6015373,352.8921
0.2860441,-0.5993609,352.8743
0.2942305,-0.597103,352.8249
0.3051577,-0.5948273,352.7973
0.3163757,-0.5923696,352.7533
0.3275051,-0.5898651,352.718
0.3385201,-0.5874492,352.7101
0.3495836,-0.5849524,352.7198
0.3606825,-0.5824116,352.7483
0.3718224,-0.5798924,352.8
0.382885,-0.5772309,352.8939
0.3940639,-0.5746102,353.015
0.4051342,-0.5718117,353.1436
0.4162178,-0.5690309,353.2672
0.427599,-0.5662646,353.4198
0.4416323,-0.5634615,353.5645
0.449646,-0.5605201,353.7155
0.4607477,-0.5576271,353.8719
0.4719849,-0.5546569,353.9921
0.4830923,-0.5516511,354.1156
0.4939137,-0.5486199,354.2031
0.5051861,-0.5454459,354.2899
0.5166435,-0.5421273,354.3821
0.5276957,-0.5388964,354.4843
0.5390034,-0.5355904,354.5941
0.5505505,-0.5323246,354.6928
0.5617695,-0.5289869,354.7723
0.5729132,-0.5255772,354.813
0.5840979,-0.522115,354.8354
0.5984001,-0.5185636,354.8488
0.606616,-0.5149679,354.8422
0.6178484,-0.5112929,354.8257
0.6290312,-0.5075765,354.7894
0.640378,-0.5038701,354.7617
0.6515656,-0.5001373,354.7527
0.6626225,-0.4963089,354.7404
0.6737156,-0.4924155,354.7119
0.6847773,-0.4884578,354.6501
0.6960411,-0.4845067,354.5871
0.707139,-0.4804987,354.5111
0.7185488,-0.4763987,354.4019
0.7294264,-0.4722607,354.2652
0.7406893,-0.4681158,354.1327
0.7546415,-0.4638389,354.0126
0.7625017,-0.4596357,353.9132
0.7743092,-0.4554473,353.8314
0.7848158,-0.4513561,353.8038
0.7958708,-0.4472917,353.8164
0.8069496,-0.443157,353.85
0.8180733,-0.43906,353.8737
0.829319,-0.4349577,353.8419
0.8402615,-0.4307986,353.7405
0.8514414,-0.4266742,353.6045
0.8627405,-0.4225067,353.4798
0.8736401,-0.4183676,353.3544
0.8847389,-0.4142176,353.2675
0.8965073,-0.4100715,353.209
0.9104872,-0.405982,353.1978
0.9180527,-0.4019889,353.1978
0.9291687,-0.3980389,353.2193
0.9402256,-0.3940504,353.2502
0.9513178,-0.3902558,353.3138
0.9625978,-0.3865287,353.4005
0.9740009,-0.3828607,353.4636
0.9847593,-0.3793277,353.5035
0.9957781,-0.375694,353.4951
1.00686,-0.3720281,353.4484
1.01823,-0.3683919,353.3702
1.029243,-0.3647523,353.2779
1.040258,-0.361107,353.19
1.051405,-0.3575104,353.0716
1.065559,-0.3538784,352.9712
1.073478,-0.3501691,352.9015
1.084615,-0.3463207,352.8429
1.095703,-0.3424588,352.805
1.106817,-0.3384626,352.7982
1.117984,-0.3345749,352.798
1.129057,-0.3306175,352.8429
1.140545,-0.3267338,352.8695
1.15153,-0.3229297,352.8966
1.162342,-0.3190062,352.9073
1.173823,-0.3151006,352.9348
1.184599,-0.3110485,352.992
1.195636,-0.307164,353.0399
1.206882,-0.3034314,353.0946
1.220998,-0.2994996,353.1304
1.229098,-0.2955185,353.171
1.24011,-0.2915516,353.1994
1.251419,-0.2876143,353.2039
1.262331,-0.283565,353.1978
1.273661,-0.2794793,353.1838
1.284508,-0.2752318,353.1558
1.299372,-0.2710274,353.132
1.307253,-0.266781,353.1235
1.318303,-0.262512,353.1212
1.328974,-0.2581955,353.1223
1.340225,-0.2539196,353.1226
1.35114,-0.2495342,353.136
1.362343,-0.2451587,353.1701
1.376529,-0.240684,353.2261
1.384484,-0.2362157,353.3051
1.395844,-0.2317153,353.3712
1.406719,-0.2270004,353.4175
1.418105,-0.2223644,353.434
1.428872,-0.2177186,353.4217
1.439996,-0.2128581,353.4039
1.451363,-0.2081544,353.3641
1.46222,-0.2033733,353.3149
1.47353,-0.1986164,353.2698
1.484451,-0.1938237,353.2552
1.495479,-0.1890569,353.2197
1.506715,-0.1840991,353.1745
1.517862,-0.1791683,353.1092
1.532286,-0.1741288,353.055
1.540176,-0.169077,353.0233
1.551044,-0.1639779,353.0061
