Time,Distance,Rotation
0,-1.010038,352.9872
0.007172585,-1.009671,352.9983
0.01821899,-1.009344,353.015
0.0293541,-1.008934,353.0318
0.04039192,-1.008546,353.0533
0.05146408,-1.008162,353.0795
0.06259537,-1.007637,353.1169
0.07379723,-1.007199,353.1531
0.08481693,-1.006542,353.171
0.09631157,-1.006073,353.1853
0.1070366,-1.005531,353.1974
0.118144,-1.004996,353.2197
0.1299229,-1.004382,353.225
0.1405678,-1.003717,353.2374
0.1514854,-1.003072,353.2335
0.1627502,-1.002396,353.2361
0.1736221,-1.001688,353.2213
0.1847601,-1.000976,353.2024
0.1959658,-1.000251,353.1859
0.2069445,-0.999478,353.1714
0.2180567,-0.9987082,353.1581
0.2292013,-0.9978296,353.1456
0.2402744,-0.996906,353.1414
0.25142,-0.996013,353.1378
0.2627897,-0.9950407,353.153
0.2736683,-0.9941117,353.1458
0.2850389,-0.9931803,353.1341
0.2958212,-0.992209,353.1117
0.3071413,-0.9910585,353.0767
0.3180246,-0.9900196,353.0545
0.3292484,-0.9888502,353.033
0.3402815,-0.9876429,353.0161
0.3513708,-0.9864404,353.0079
0.3624983,-0.985102,352.9909
0.373558,-0.9837847,352.9782
0.3846951,-0.9824951,352.9356
0.3957863,-0.9811245,352.886
0.4071236,-0.9796988,352.8343
0.4180021,-0.9782065,352.7832
0.4290886,-0.976562,352.721
0.4402771,-0.9749295,352.6548
0.4513578,-0.9731926,352.5742
0.4628296,-0.9714438,352.5185
0.4736805,-0.9695667,352.489
0.4846811,-0.9676319,352.4858
0.4957571,-0.9657025,352.4921
0.5068502,-0.9636327,352.5209
0.5180626,-0.9615152,352.5461
0.5290165,-0.9592301,352.5757
0.5401602,-0.9568897,352.6182
0.5515003,-0.9545254,352.674
0.5623436,-0.95193,352.7466
0.5738277,-0.9492694,352.8267
0.5847292,-0.9465295,352.8839
0.5961742,-0.9437823,352.92
0.6068611,-0.9409384,352.9561
0.6179132,-0.9380739,352.9734
0.6290722,-0.9350481,352.9671
0.6404352,-0.9319898,352.9731
0.651288,-0.9287024,352.9549
0.6622906,-0.9253287,352.9325
0.6734114,-0.9219115,352.9034
0.6845436,-0.9182556,352.8506
0.6958447,-0.9146233,352.789
0.706708,-0.9108096,352.7362
0.717988,-0.9070217,352.7003
0.7289534,-0.9030145,352.6783
0.7400551,-0.8990256,352.6635
0.7511473,-0.894882,352.6237
0.7622318,-0.890646,352.5844
0.7733335,-0.8862289,352.546
0.7844639,-0.8818151,352.5269
0.7955742,-0.8773875,352.5267
0.8068829,-0.8727665,352.5175
0.8180542,-0.8679388,352.5287
0.829093,-0.8631219,352.5237
0.8399973,-0.8583184,352.5185
0.8512821,-0.853333,352.488
0.8621893,-0.848267,352.4593
0.8733473,-0.8431708,352.4022
0.8844252,-0.8379416,352.3568
0.8955374,-0.8327137,352.3218
0.9066725,-0.8273342,352.3758
0.9177551,-0.8217459,352.4156
0.9288578,-0.81626,352.3786
0.9402037,-0.8107201,352.3708
0.9513855,-0.8051134,352.4323
0.962203,-0.7994715,352.5255
0.9732733,-0.7937405,352.5717
0.9849091,-0.78798,352.5966
0.9956045,-0.7822448,352.6091
1.006689,-0.7764649,352.6699
1.017708,-0.7707045,352.7395
1.02882,-0.7649804,352.8079
1.03991,-0.7592726,352.8574
1.051024,-0.7535559,352.8982
1.062119,-0.7479252,352.9488
1.073221,-0.7422521,352.9825
1.084333,-0.7365127,353.01
1.095626,-0.7308801,353.0038
1.106717,-0.7253629,353.0001
1.117999,-0.7198511,352.9977
1.128863,-0.7144876,353.0354
1.139893,-0.7091929,353.0935
1.15099,-0.7038805,353.1519
1.162079,-0.6985819,353.1821
1.173176,-0.6933261,353.1936
1.184607,-0.6881214,353.1607
1.195661,-0.6827935,353.1172
1.206502,-0.6774191,353.0996
1.21782,-0.67217,353.0982
1.228801,-0.6669499,353.1575
1.24,-0.6617123,353.2754
1.251004,-0.6566037,353.4149
1.262041,-0.6515825,353.6056
1.273247,-0.6467369,353.7663
1.284505,-0.6417756,353.9381
1.295356,-0.6369419,354.1278
1.30677,-0.6321865,354.3098
1.317572,-0.6274819,354.5159
1.328647,-0.6227657,354.6838
1.34002,-0.6180614,354.8046
1.350842,-0.6133064,354.8492
1.361992,-0.6085093,354.8411
1.373236,-0.6037594,354.7811
1.384186,-0.5988322,354.6314
1.395311,-0.593969,354.4781
1.406391,-0.588951,354.3744
1.417816,-0.5839614,354.297
1.428802,-0.5789188,354.253
1.439794,-0.5738269,354.2179
1.450865,-0.5686115,354.2295
1.46198,-0.5633765,354.2603
1.473116,-0.5580177,354.3045
1.484353,-0.5525724,354.343
1.495251,-0.546995,354.39
1.506571,-0.5414133,354.4001
1.51748,-0.5357163,354.4099
1.528601,-0.5299959,354.3979
1.539908,-0.5242079,354.3998
1.551119,-0.5184228,354.4052
1.561891,-0.5124662,354.4155
1.573272,-0.5065675,354.4211
1.584444,-0.5006528,354.4128
1.595194,-0.4944278,354.368
1.606528,-0.4882054,354.3093
1.617414,-0.4820129,354.2532
1.628592,-0.4758097,354.1875
1.639788,-0.4694934,354.1298
1.650744,-0.4630389,354.08
1.66188,-0.4564575,354.0176
1.673352,-0.449856,353.9504
1.684091,-0.4432527,353.9016
1.695157,-0.4365824,353.8685
1.706254,-0.4298354,353.868
1.717367,-0.4231004,353.9171
1.728494,-0.4160622,353.9801
1.740361,-0.4086419,353.9584
1.750713,-0.4022528,353.8924
1.762012,-0.3953034,353.8908
1.773261,-0.388321,353.9422
