Time,Distance,Rotation
0,-1.109085,4.180465
0.007555008,-1.108614,4.15688
0.01845741,-1.108124,4.154043
0.02967358,-1.107628,4.152143
0.04060268,-1.107171,4.17346
0.05170202,-1.10675,4.192896
0.06273127,-1.106209,4.233487
0.07424641,-1.105706,4.279932
0.08515835,-1.105084,4.333521
0.09608698,-1.104446,4.393066
0.1072221,-1.10383,4.447418
0.1188908,-1.103087,4.489303
0.1294127,-1.102378,4.523772
0.1413918,-1.101696,4.535989
0.1522994,-1.101019,4.546354
0.1628399,-1.100321,4.568439
0.1738491,-1.099524,4.598388
0.1849608,-1.098807,4.620464
0.1960669,-1.098076,4.636623
0.2071748,-1.097279,4.650669
0.2182889,-1.096599,4.635641
0.2294273,-1.095837,4.615462
0.2405334,-1.094957,4.591612
0.2516828,-1.094072,4.556563
0.2627406,-1.093109,4.493626
0.2738423,-1.092099,4.425701
0.2849374,-1.091101,4.366184
0.2960005,-1.089944,4.311937
0.307148,-1.088761,4.281988
0.3182812,-1.087481,4.245315
0.3292985,-1.086142,4.21006
0.340416,-1.084812,4.17959
0.3518066,-1.083383,4.139437
0.3626847,-1.081855,4.102837
0.3738728,-1.080337,4.089174
0.3849192,-1.078689,4.088995
0.395937,-1.076982,4.091611
0.4071069,-1.075341,4.120456
0.418283,-1.073694,4.164424
0.429234,-1.072024,4.219254
0.4403973,-1.070286,4.260795
0.451478,-1.068596,4.290486
0.4627852,-1.066723,4.292093
0.4737635,-1.064898,4.28738
0.4849114,-1.062935,4.238496
0.49617,-1.061119,4.196598
0.5071635,-1.05925,4.139247
0.518177,-1.057448,4.096598
0.5292401,-1.055619,4.040281
0.5404081,-1.053665,3.983944
0.5515566,-1.051631,3.944595
0.5626731,-1.049457,3.92756
0.5737019,-1.047211,3.940609
0.5848217,-1.044904,4.005111
0.5958638,-1.042454,4.076608
0.6070051,-1.040082,4.159008
0.6181211,-1.037565,4.259463
0.629354,-1.035099,4.362235
0.6404982,-1.032625,4.451098
0.6516562,-1.03,4.535894
0.6627474,-1.027275,4.617798
0.6738296,-1.024386,4.68481
0.6849689,-1.021549,4.751214
0.6959066,-1.018564,4.830837
0.7069664,-1.015424,4.91741
0.7180934,-1.012157,4.989868
0.7291455,-1.008885,5.027349
0.740355,-1.005422,5.051267
0.7514186,-1.001868,5.065901
0.7627091,-0.9982595,5.093135
0.7735825,-0.9945123,5.097817
0.7847185,-0.9905571,5.075969
0.7960572,-0.9864933,5.060147
0.8069477,-0.9823741,5.039805
0.8180242,-0.9780642,5.025882
0.8292842,-0.9736948,5.014006
0.8402205,-0.9691935,5.016531
0.8514643,-0.9646679,5.02848
0.8624263,-0.9600108,5.04024
0.8735642,-0.9552116,5.049994
0.8846803,-0.9502939,5.079818
0.8958063,-0.9452096,5.115491
0.9070468,-0.9400082,5.134934
0.9182973,-0.9346361,5.140953
0.9292464,-0.9289995,5.103352
0.9401288,-0.9233299,5.069145
0.9512949,-0.9175416,5.041451
0.9624119,-0.9116577,5.026142
0.9736123,-0.9055846,4.999886
0.9846411,-0.899273,4.992288
0.995707,-0.8927364,4.962435
1.007346,-0.8862176,4.902256
1.018085,-0.8794042,4.8306
1.029321,-0.8724763,4.709227
1.040195,-0.8654652,4.60584
1.051278,-0.8584529,4.518771
1.062314,-0.851137,4.480619
1.07348,-0.8436637,4.515802
1.084633,-0.8359134,4.567757
1.095624,-0.8283021,4.549053
1.106891,-0.8205336,4.452937
1.118075,-0.8125992,4.310285
1.128954,-0.804526,4.20556
1.140147,-0.7963859,4.14029
1.151206,-0.7882365,4.083231
1.162354,-0.7801282,4.017561
1.173535,-0.7721986,3.974631
1.184992,-0.764177,3.970193
1.195698,-0.7561076,4.031553
1.206798,-0.7480884,4.092973
1.217864,-0.740029,4.15293
1.229178,-0.7320452,4.212639
1.240136,-0.724031,4.212025
1.251347,-0.716067,4.201372
1.262727,-0.7081038,4.181934
1.273489,-0.7002383,4.205763
1.284814,-0.6922835,4.231892
1.29573,-0.684481,4.289064
1.306754,-0.6766,4.331117
1.317903,-0.6689414,4.402601
1.328977,-0.6613457,4.517811
1.340005,-0.6538661,4.694907
1.351123,-0.6463943,4.859735
1.362334,-0.6390485,5.058606
1.373389,-0.6317824,5.246003
1.384454,-0.6245642,5.40784
1.395818,-0.6174108,5.535213
1.406679,-0.6103245,5.618273
1.417746,-0.603231,5.661556
1.428905,-0.5961653,5.632979
1.439991,-0.5889899,5.595506
1.451087,-0.5816907,5.562528
1.462135,-0.5745435,5.526031
1.473569,-0.5673596,5.515907
1.484393,-0.5606031,5.543279
1.495477,-0.5535243,5.584782
1.506704,-0.5464729,5.648136
1.518527,-0.5394865,5.700973
1.528887,-0.5325807,5.755929
1.540277,-0.5254862,5.793889
1.5512,-0.5186341,5.836181
1.56215,-0.5114099,5.851741
1.573279,-0.5042635,5.872073
1.584359,-0.4970254,5.882484
1.595486,-0.4897507,5.910219
1.606571,-0.4825083,5.913078
1.617653,-0.4752407,5.905344
1.628973,-0.4680218,5.856177
1.639939,-0.46077,5.81988
1.650987,-0.4535149,5.769977
1.662054,-0.446305,5.728174
1.673198,-0.4390785,5.684031
1.684327,-0.4317933,5.645583
1.695896,-0.424383,5.585931
1.706505,-0.4169348,5.533176
1.717642,-0.40942,5.474457
1.729013,-0.4018505,5.439238
1.739922,-0.3941373,5.418751
1.750964,-0.3863746,5.398084
1.761992,-0.3784183,5.365346
