Time,Distance,Rotation
0,-1.129386,343.4861
0.007678032,-1.129113,343.4748
0.01866341,-1.128848,343.4432
0.02970409,-1.128529,343.42
0.04068661,-1.128157,343.416
0.05183983,-1.127693,343.4201
0.06287289,-1.127352,343.4607
0.07399654,-1.126915,343.4983
0.08506489,-1.126531,343.5323
0.09652424,-1.126104,343.5576
0.1073265,-1.125742,343.5718
0.1184816,-1.125367,343.5716
0.1297674,-1.124876,343.5867
0.1406298,-1.124392,343.6279
0.1524153,-1.123905,343.6781
0.1628637,-1.123412,343.7431
0.1739082,-1.122969,343.7977
0.1850367,-1.122435,343.8324
0.1961546,-1.121819,343.869
0.2074862,-1.121264,343.9076
0.2186575,-1.120706,343.9423
0.2294493,-1.120018,343.9801
0.2408552,-1.119435,344.0154
0.2517128,-1.118852,344.0528
0.2631674,-1.118165,344.0812
0.2738791,-1.117387,344.105
0.2849874,-1.116668,344.1313
0.2962141,-1.116012,344.1607
0.3072042,-1.115236,344.1979
0.3183727,-1.114466,344.2476
0.3294306,-1.113792,344.2956
0.3405199,-1.112917,344.3369
0.3519716,-1.111981,344.3792
0.3626852,-1.111055,344.3997
0.3738718,-1.110153,344.4051
0.3851795,-1.109215,344.3981
0.3960133,-1.108333,344.4073
0.4071217,-1.107364,344.407
0.4184275,-1.106296,344.4173
0.4293633,-1.105316,344.4271
0.4405117,-1.104241,344.4139
0.4515667,-1.103135,344.3759
0.4626961,-1.102003,344.3116
0.4737768,-1.1008,344.246
0.485033,-1.099567,344.1628
0.4959831,-1.098293,344.0922
0.5070629,-1.097012,344.0139
0.5183744,-1.095626,343.9417
0.5293331,-1.094266,343.8824
0.5404873,-1.092832,343.8019
0.551487,-1.091268,343.7174
0.5625973,-1.08972,343.6473
0.5738459,-1.088151,343.5688
0.5850544,-1.086666,343.5193
0.5959473,-1.085072,343.5072
0.6070585,-1.083457,343.5298
0.6182308,-1.081665,343.5586
0.6292467,-1.079789,343.5676
0.6406555,-1.077812,343.5612
0.651432,-1.07575,343.5373
0.6625748,-1.073653,343.4871
0.6739044,-1.071395,343.443
0.6848755,-1.069176,343.4167
0.6961451,-1.066889,343.3852
0.7070341,-1.064454,343.3632
0.7181931,-1.061966,343.331
0.7292528,-1.059473,343.2969
0.7404127,-1.056855,343.2799
0.7514105,-1.054168,343.2713
0.7628765,-1.051347,343.2829
0.7739449,-1.048575,343.3054
0.7849512,-1.045714,343.3437
0.7960892,-1.042587,343.4224
0.8069887,-1.039508,343.4837
0.8180475,-1.036299,343.5039
0.8293514,-1.033069,343.5126
0.840416,-1.029721,343.5099
0.8514671,-1.026338,343.5073
0.8627167,-1.022813,343.5094
0.8736134,-1.019199,343.4975
0.8846836,-1.015516,343.5036
0.8958359,-1.011741,343.5346
0.9069281,-1.007809,343.5804
0.9180393,-1.003874,343.6194
0.9293499,-0.9997832,343.6365
0.9404249,-0.9955055,343.6187
0.9514942,-0.9913694,343.6213
0.9628649,-0.9868028,343.6031
0.9736786,-0.9821475,343.6108
0.9846334,-0.9775852,343.596
0.996027,-0.9728241,343.5655
1.006846,-0.968016,343.5315
1.018028,-0.9630206,343.5034
1.029118,-0.9580264,343.4857
1.04052,-0.9528666,343.4781
1.051926,-0.9475939,343.4613
1.063142,-0.9423001,343.425
1.073864,-0.936856,343.3779
1.084695,-0.9313946,343.3318
1.095916,-0.9257069,343.3014
1.107179,-0.9201194,343.2703
1.118244,-0.914358,343.2396
1.129113,-0.9085875,343.1601
1.140182,-0.9026679,343.0685
1.151306,-0.8967065,343.0143
1.162411,-0.8906993,343.0091
1.17344,-0.884746,342.9877
1.184597,-0.8787487,342.9523
1.195683,-0.8728036,342.9169
1.206859,-0.8667426,342.8672
1.217992,-0.8606125,342.829
1.229032,-0.8544896,342.8118
1.240352,-0.848317,342.858
1.251501,-0.8422595,342.9431
1.2624,-0.8361521,343.0167
1.273458,-0.8301398,343.0911
1.284545,-0.8240319,343.129
1.295636,-0.8178004,343.1341
1.306755,-0.8115964,343.127
1.31786,-0.8053824,343.1325
1.329142,-0.799212,343.1376
