Time,Distance,Rotation
0,-1.077463,359.543
0.007725716,-1.07744,359.5083
0.01861858,-1.077475,359.4893
0.02969551,-1.077456,359.4568
0.04072952,-1.077511,359.4332
0.0517931,-1.077526,359.4135
0.06291866,-1.077524,359.4152
0.07405853,-1.077615,359.4224
0.08518124,-1.077637,359.4395
0.09645939,-1.07752,359.4555
0.1078234,-1.077413,359.4777
0.122201,-1.07732,359.5076
0.1297607,-1.077163,359.5467
0.1409149,-1.077068,359.597
0.1517954,-1.07694,359.6652
0.1631737,-1.076741,359.7202
0.173996,-1.076459,359.7792
0.1861315,-1.07627,359.8371
0.1966333,-1.075998,359.8953
0.2073212,-1.075811,359.9629
0.2184048,-1.075558,0.03044973
0.2295151,-1.075247,0.09811272
0.240612,-1.074891,0.1692851
0.2518654,-1.074594,0.219438
0.2628746,-1.074199,0.2619689
0.2770939,-1.073806,0.3009109
0.2850485,-1.073387,0.3350581
0.2961969,-1.072902,0.3645547
0.3072844,-1.072304,0.3947133
0.3183355,-1.071736,0.4449455
0.329936,-1.071149,0.5028398
0.3414097,-1.070545,0.5774862
0.3518925,-1.06988,0.6508722
0.3628521,-1.068994,0.7216339
0.3740568,-1.067903,0.7758529
0.3851233,-1.066955,0.8151738
0.3961687,-1.065938,0.8528366
0.4075155,-1.06474,0.8970569
0.4186602,-1.063566,0.9640921
0.4330349,-1.062234,1.029581
0.4405231,-1.060909,1.108858
0.4517651,-1.059463,1.162517
0.463026,-1.057917,1.210895
0.4738598,-1.056252,1.242861
0.4849176,-1.054644,1.2617
0.4962578,-1.052981,1.280404
0.5073395,-1.051311,1.3101
0.5182896,-1.049513,1.337757
0.5294075,-1.047485,1.356973
0.5406294,-1.045565,1.353901
0.55161,-1.043447,1.344789
0.5626736,-1.041366,1.346465
0.5739012,-1.039244,1.359139
0.5884342,-1.037033,1.373167
0.5962753,-1.034888,1.388513
0.6074409,-1.032527,1.396691
0.6183138,-1.030016,1.413327
0.6294909,-1.027397,1.416823
0.640667,-1.024624,1.38805
0.6517334,-1.021839,1.34913
0.6626244,-1.018801,1.30591
0.6738167,-1.015666,1.259084
0.6848192,-1.012594,1.192907
0.6961861,-1.009234,1.121763
0.7073145,-1.005909,1.052567
0.7182579,-1.002314,0.9985105
0.7293673,-0.9986134,0.9371818
0.7434397,-0.9948108,0.901303
0.7556248,-0.9908369,0.8883014
0.7625675,-0.9867764,0.8952652
0.7721853,-0.9826192,0.917152
0.7832785,-0.9784334,0.9301409
0.7944899,-0.9740824,0.9356258
0.8055115,-0.9695414,0.9378489
0.8165731,-0.9647838,0.9430953
0.8277044,-0.9600593,0.9441763
0.8388577,-0.9551108,0.9357531
0.8499317,-0.9500027,0.9278617
0.8613548,-0.9447558,0.9116625
0.8722315,-0.9392533,0.8982437
0.8832989,-0.9338,0.859651
0.8975601,-0.9281994,0.8141588
0.905427,-0.9225569,0.7764395
0.9168358,-0.9167591,0.7356068
0.9276619,-0.9108913,0.6767313
0.9387922,-0.9048198,0.6166646
0.949852,-0.8986858,0.530702
0.9609623,-0.8923234,0.4232196
0.972084,-0.8860469,0.3297965
0.9832077,-0.8796366,0.2707753
0.9943314,-0.8729777,0.2242496
1.005394,-0.8660238,0.09966711
1.016564,-0.8593986,-0.002612894
1.027666,-0.8528286,359.7706
1.038766,-0.8460379,359.5635
1.052973,-0.8393055,359.454
1.060911,-0.8327708,359.4102
1.072039,-0.8264748,359.3636
1.083117,-0.8201703,359.315
1.094242,-0.8139404,359.2779
1.105354,-0.8077335,359.3084
1.116665,-0.8016492,359.2675
1.127879,-0.7959353,359.218
1.139836,-0.7902416,359.1292
1.150511,-0.7846131,359.0683
1.161655,-0.7792028,358.995
1.172874,-0.7739553,358.8755
1.184127,-0.7688649,358.7229
1.195398,-0.7638506,358.5784
1.209718,-0.7589618,358.4577
1.217916,-0.7542073,358.3448
1.229052,-0.7494768,358.2574
1.240171,-0.7448602,358.1886
1.251248,-0.7403375,358.1445
1.262341,-0.7358763,358.1291
1.273968,-0.7314323,358.1042
1.284565,-0.7270219,358.0508
1.295693,-0.7226197,357.9758
1.30679,-0.7182896,357.9409
1.317869,-0.7140458,357.9359
1.329122,-0.7098716,357.9583
1.340122,-0.7058035,357.9958
1.351897,-0.7017591,358.0369
1.365397,-0.6978352,358.0845
1.373447,-0.6938523,358.1137
1.38452,-0.6900703,358.1315
1.395638,-0.6863813,358.1441
1.406989,-0.6826675,358.1326
1.418041,-0.678892,358.1083
1.429093,-0.6752299,358.0716
1.440209,-0.6715715,358.0273
1.451157,-0.6678832,358.015
1.462342,-0.6643299,357.9887
1.47335,-0.6607068,357.9755
1.484514,-0.6571295,357.9573
1.49563,-0.6535776,357.9553
1.507064,-0.6501092,357.9498
1.521307,-0.646688,357.9608
1.5289,-0.643328,357.974
1.540128,-0.6398855,357.9839
1.551087,-0.6364669,357.9895
1.562229,-0.6330478,357.9689
1.573398,-0.6297208,357.9509
1.584468,-0.6263928,357.9529
1.59577,-0.6230762,357.9637
1.607086,-0.6197108,357.9917
1.61774,-0.6163454,358.0089
1.628937,-0.6130084,358.0367
1.640204,-0.6096311,358.0873
1.651696,-0.6062378,358.1305
1.662302,-0.6029075,358.1932
1.676791,-0.5994174,358.2429
1.684387,-0.5959271,358.2824
1.695491,-0.5924298,358.2808
1.707433,-0.5889108,358.2631
1.717736,-0.5852648,358.2472
1.729197,-0.5817155,358.2291
1.739988,-0.5780164,358.2215
1.751436,-0.574338,358.2306
1.762172,-0.5705193,358.2418
1.773244,-0.5664656,358.2523
1.784471,-0.5624735,358.2431
1.79552,-0.5583212,358.2343
1.806589,-0.554026,358.2157
1.817741,-0.5494826,358.1816
1.832041,-0.5447428,358.132
1.839874,-0.540047,358.0707
1.851692,-0.5349964,357.9773
1.862135,-0.5299627,357.888
1.87319,-0.5247517,357.7911
1.884321,-0.5194447,357.6988
1.895444,-0.5140495,357.629
1.906824,-0.5084003,357.5605
1.917885,-0.5027058,357.525
1.928796,-0.4969455,357.4907
1.939859,-0.4909487,357.484
1.950998,-0.4849439,357.4656
1.962207,-0.4786769,357.4681
1.973254,-0.4721832,357.4454
1.987336,-0.4657055,357.422
1.995393,-0.458892,357.3963
2.006515,-0.4520358,357.3853
2.017618,-0.4450309,357.383
2.028975,-0.4378841,357.4066
2.040209,-0.4306554,357.4485
2.050911,-0.4233186,357.4933
2.062008,-0.4156828,357.5455
2.073123,-0.4080787,357.5813
2.084343,-0.4002272,357.6093
2.095446,-0.3921269,357.5948
2.106413,-0.3838186,357.5875
2.117571,-0.3755345,357.5732
2.128954,-0.3671372,357.5783
2.14292,-0.3586282,357.6497
2.151116,-0.349807,357.7246
2.162327,-0.3409728,357.7685
2.173105,-0.332202,357.767
2.184471,-0.3232584,357.6917
2.195342,-0.3138965,357.6831
2.206354,-0.3047893,357.6896
2.21748,-0.2956911,357.6595
2.228777,-0.2867061,357.5997
2.239689,-0.2778398,357.5697
2.250771,-0.2691098,357.6256
2.261913,-0.2605512,357.727
2.273028,-0.2520388,357.7895
2.284231,-0.2437865,357.8254
2.298363,-0.2357066,357.7974
2.306331,-0.2277036,357.7521
2.317451,-0.2201377,357.6815
2.328831,-0.2125082,357.6429
2.339962,-0.2051188,357.6417
2.350779,-0.1978511,357.6523
2.361991,-0.1909064,357.694
2.373024,-0.1839877,357.7508
2.384115,-0.1780062,357.8008
2.395263,-0.1715974,357.8998
2.406368,-0.1656137,358.0146
2.417404,-0.1595629,358.1563
2.428483,-0.1535244,358.2737
2.439849,-0.1477147,358.3528
2.454204,-0.1421373,358.4214
2.461816,-0.1365279,358.4805
2.47291,-0.1309692,358.5225
2.484189,-0.1254115,358.5633
