Time,Distance,Rotation
0,-1.090546,349.0852
0.004774094,-1.090083,349.0996
0.01573944,-1.089497,349.1149
0.02655792,-1.088929,349.1241
0.03804684,-1.088315,349.127
0.04872704,-1.087767,349.1376
0.05984402,-1.087201,349.147
0.07118511,-1.08658,349.1586
0.0820713,-1.085952,349.1815
0.09331989,-1.085266,349.2027
0.1042452,-1.084564,349.217
0.1154671,-1.083844,349.2359
0.1266127,-1.083157,349.2477
0.1381006,-1.082413,349.2578
0.1520519,-1.081551,349.2665
0.1606493,-1.080737,349.2535
0.1716452,-1.079829,349.2239
0.182003,-1.078888,349.2098
0.1931229,-1.077869,349.1971
0.2042475,-1.076847,349.1826
0.2152967,-1.075864,349.1708
0.2271099,-1.074873,349.1385
0.2376318,-1.073763,349.09
0.248723,-1.072619,349.0111
0.2599297,-1.071449,348.9531
0.2710066,-1.070192,348.9192
0.2820072,-1.06892,348.8942
0.2931767,-1.067631,348.8784
0.3073206,-1.066283,348.8722
0.3155327,-1.064842,348.8645
0.3271399,-1.063352,348.8608
0.3375473,-1.061804,348.8565
0.3487854,-1.060029,348.8392
0.359724,-1.058212,348.8293
0.3708181,-1.056424,348.8306
0.3819246,-1.054505,348.8292
0.393033,-1.05265,348.8287
0.4044094,-1.050657,348.832
0.4152479,-1.048604,348.8205
0.4263611,-1.046477,348.8148
0.4374352,-1.044284,348.8291
0.4485941,-1.042082,348.8525
0.4628916,-1.039799,348.8677
0.4707909,-1.03764,348.8741
0.4819012,-1.035224,348.8591
0.4929857,-1.032707,348.8398
0.5040741,-1.030204,348.8143
0.5151682,-1.027501,348.7404
0.5265446,-1.024814,348.6771
0.5376139,-1.021864,348.6013
0.5488205,-1.01887,348.5347
0.5595999,-1.015806,348.4483
0.5707426,-1.012613,348.3987
0.5821133,-1.009495,348.3543
0.5929298,-1.006192,348.3136
0.6041155,-1.002815,348.291
0.6183395,-0.9993231,348.2676
0.6262751,-0.9958263,348.2709
0.6375084,-0.9921782,348.2775
0.6485014,-0.9885476,348.3089
0.6595812,-0.9848485,348.3322
0.6707087,-0.9810575,348.3589
0.6817856,-0.9770758,348.3893
0.692914,-0.9729661,348.4139
0.7040176,-0.968994,348.4305
0.715107,-0.9648575,348.457
0.7264605,-0.9606797,348.4997
0.7375326,-0.9565042,348.5309
0.7484522,-0.95232,348.5685
0.7596045,-0.948024,348.6182
0.7738705,-0.9436828,348.6866
0.7818966,-0.9393723,348.7618
0.7931004,-0.9349544,348.8643
0.8039665,-0.9306248,348.9965
0.8153648,-0.9261666,349.1125
0.8264551,-0.9218028,349.2336
0.8372526,-0.917348,349.2934
0.8485279,-0.9128891,349.3177
0.8594809,-0.9084114,349.3762
0.8707714,-0.9037997,349.4826
0.8818388,-0.8993073,349.5809
0.8927908,-0.8947118,349.6433
0.9039164,-0.8902825,349.6772
0.9151554,-0.8856761,349.7079
0.9296532,-0.881184,349.7541
0.9374962,-0.8766653,349.8057
0.9484501,-0.8722666,349.8839
0.9595585,-0.8678428,349.9612
0.9705973,-0.8634425,350.0547
0.9816294,-0.8590205,350.1256
0.9929647,-0.8546137,350.1831
1.004075,-0.8501359,350.2184
1.015042,-0.8456906,350.2421
