Time,Distance,Rotation
0,-1.150563,353.6092
0.007767677,-1.150431,353.6035
0.01899719,-1.150297,353.5739
0.03016949,-1.15015,353.5473
0.04084778,-1.150011,353.496
0.0520277,-1.149815,353.4599
0.06336403,-1.149693,353.4253
0.07447243,-1.149497,353.386
0.08529949,-1.149318,353.3253
0.09641266,-1.149057,353.2616
0.1075029,-1.14887,353.1935
0.1186047,-1.148609,353.1078
0.1297512,-1.148375,353.0058
0.1408663,-1.148047,352.899
0.151906,-1.147783,352.7966
0.1639385,-1.147396,352.6839
0.1746216,-1.147102,352.568
0.1855125,-1.146742,352.4593
0.1963615,-1.146353,352.349
0.2078743,-1.145871,352.252
0.2185764,-1.145372,352.1732
0.2296629,-1.144835,352.1082
0.2409458,-1.144149,352.061
0.2518682,-1.14358,352.0218
0.2630587,-1.142918,351.9902
0.2741404,-1.142253,351.9565
0.2852068,-1.141437,351.9345
0.2966251,-1.140546,351.9507
0.3076172,-1.139708,351.9658
0.318469,-1.13869,351.9953
0.329627,-1.13783,352.0206
0.3407402,-1.136837,352.0352
0.3518591,-1.135841,352.07
0.3631582,-1.134755,352.1274
0.3740425,-1.13371,352.1849
0.3852634,-1.132519,352.2471
0.3963594,-1.131368,352.3113
0.4074192,-1.13012,352.3651
0.4184704,-1.128846,352.4186
0.4296179,-1.12741,352.4435
0.4409971,-1.125992,352.4549
0.4517784,-1.124483,352.4504
0.4628925,-1.122794,352.4459
0.4739819,-1.121077,352.4465
0.4851294,-1.119368,352.4649
0.4963675,-1.117668,352.5145
0.5080452,-1.115922,352.5863
0.5185928,-1.114178,352.6861
0.5295744,-1.11243,352.7967
0.5409184,-1.110618,352.8956
0.5517483,-1.108805,352.9839
0.5629606,-1.106761,353.0413
0.5742989,-1.104714,353.0968
0.5850487,-1.102724,353.1582
0.5962257,-1.100623,353.2361
0.6072798,-1.098543,353.3219
0.6183701,-1.096333,353.3983
0.6294994,-1.094237,353.4612
0.6407146,-1.09204,353.5119
0.651783,-1.089781,353.5328
0.6628942,-1.087371,353.5294
0.6739635,-1.084885,353.5103
0.6850424,-1.082297,353.4836
0.6961613,-1.079553,353.4546
0.707242,-1.076737,353.4419
0.718606,-1.07394,353.4437
0.729413,-1.06966,353.4706
0.7406607,-1.066717,353.4837
0.7516479,-1.064338,353.4684
0.7629061,-1.060988,353.4507
0.7739677,-1.057792,353.4268
0.7850418,-1.054462,353.3855
0.7961435,-1.051156,353.3706
0.8071918,-1.047773,353.3962
0.8182993,-1.044368,353.4581
0.8294754,-1.040891,353.5232
0.8407888,-1.037427,353.583
0.8518724,-1.033846,353.6389
0.8627443,-1.030199,353.7079
0.8738298,-1.026599,353.7982
0.8849592,-1.0227,353.8659
0.8961849,-1.019018,353.9259
0.9071684,-1.015524,353.9771
0.9182558,-1.011787,354.0035
0.9293222,-1.008225,353.9994
0.9404707,-1.004562,354.0039
0.951561,-1.000777,354.021
0.9630327,-0.997102,354.0409
0.9737625,-0.9931715,354.0458
0.9855413,-0.989508,354.0637
0.9964914,-0.9856852,354.0825
1.007319,-0.9820127,354.1093
1.018628,-0.9783052,354.1414
1.02939,-0.9745426,354.1994
1.040466,-0.9708095,354.2707
1.051609,-0.9668875,354.2955
1.062716,-0.9630391,354.2408
1.073796,-0.9589549,354.0734
1.084846,-0.9549048,353.9258
1.095986,-0.9508308,353.851
1.107323,-0.9467611,353.8371
1.118558,-0.9427155,353.8493
1.129438,-0.9386446,353.8384
1.140497,-0.9345976,353.8836
1.151717,-0.9304101,353.9198
1.163008,-0.9263954,353.9645
1.174042,-0.9223204,354.0018
1.185232,-0.9183179,354.0329
1.196351,-0.9142818,354.0922
1.207055,-0.9102046,354.2201
1.218148,-0.9061896,354.3624
1.229249,-0.9021525,354.419
1.240311,-0.8979198,354.3913
1.251475,-0.8937771,354.3531
1.262539,-0.8893406,354.2982
1.273814,-0.8850352,354.2569
1.284766,-0.8806938,354.2219
1.295965,-0.8763505,354.2038
1.307052,-0.8719535,354.1685
1.318083,-0.8675109,354.1473
1.329588,-0.8630553,354.1535
1.340356,-0.8585775,354.1787
1.351425,-0.8540814,354.2222
1.362543,-0.8495835,354.2585
1.373723,-0.8450594,354.2969
1.385196,-0.8406179,354.3503
1.396141,-0.8361369,354.4177
1.407057,-0.8315281,354.4736
1.418206,-0.8268852,354.5
1.429119,-0.8222235,354.4837
1.440222,-0.817561,354.4379
1.451475,-0.8127861,354.3725
1.462518,-0.8080897,354.339
1.473578,-0.8033843,354.3111
1.484957,-0.7986325,354.2747
1.496176,-0.7938472,354.2546
1.507341,-0.7890596,354.2372
1.518276,-0.7842324,354.2103
1.529404,-0.7792777,354.2001
1.540247,-0.7743455,354.1554
1.5516,-0.769305,354.1055
1.562549,-0.7643702,354.1014
1.573567,-0.7594903,354.125
1.584658,-0.7546554,354.1842
1.595757,-0.7498198,354.2672
1.607516,-0.7449274,354.3826
1.617966,-0.7400303,354.5797
1.62905,-0.7350761,354.8038
1.640143,-0.7300146,354.9595
1.651288,-0.7248223,354.9789
1.662413,-0.7193813,354.8888
1.673594,-0.714089,354.83
1.684702,-0.7086654,354.7739
1.695716,-0.7031912,354.683
1.707584,-0.6977917,354.5751
1.718202,-0.6925629,354.582
1.72915,-0.6874381,354.6469
1.740113,-0.6824121,354.7736
1.751204,-0.6774408,354.9503
1.762384,-0.6724007,355.0985
1.773667,-0.6673112,355.2231
1.784737,-0.6623462,355.2845
1.795618,-0.6573303,355.2697
1.806726,-0.6522382,355.2216
1.817949,-0.6472555,355.1951
1.82915,-0.6423473,355.2051
1.840053,-0.6374496,355.2066
1.851244,-0.6324916,355.1761
1.8623,-0.6275442,355.0963
1.873344,-0.6226509,355.0187
1.884449,-0.6177537,354.942
1.8956,-0.6130766,354.8752
1.906919,-0.6082871,354.8643
1.917907,-0.6035624,354.8844
1.929139,-0.5988228,354.9144
1.939986,-0.5940676,354.9426
1.951206,-0.5892185,354.9559
1.962338,-0.5843918,354.9486
1.973452,-0.5795258,354.945
1.984622,-0.5747225,354.9355
1.995585,-0.5699085,354.9231
2.007671,-0.5651006,354.909
2.018116,-0.5603207,354.9132
2.028893,-0.5555239,354.9268
2.039951,-0.5507001,354.9441
2.051075,-0.5458217,354.9631
2.062377,-0.5409924,354.9782
2.07349,-0.5360644,354.9631
2.084445,-0.5311303,354.9135
2.095575,-0.5262073,354.8629
2.106653,-0.5210871,354.7596
2.117729,-0.5161018,354.687
2.128829,-0.5110643,354.6161
2.139894,-0.5059092,354.5576
2.151315,-0.5008193,354.4953
2.162132,-0.4957132,354.4501
2.173443,-0.4905673,354.4078
2.184384,-0.4855186,354.4079
2.195673,-0.4805729,354.4835
2.206522,-0.4756697,354.5988
2.217772,-0.4707239,354.7609
2.228846,-0.4657621,354.8768
2.239991,-0.4608995,354.9435
