Time,Distance,Rotation
0,-0.9571194,359.1659
0.007730484,-0.9568267,359.1838
0.01896667,-0.956622,359.1982
0.02986431,-0.9564458,359.2163
0.04124451,-0.9562004,359.2389
0.05221462,-0.9558966,359.2636
0.06349087,-0.9556042,359.2776
0.07445049,-0.9553822,359.2908
0.08564472,-0.9551069,359.284
0.09648991,-0.9548029,359.2775
0.1078234,-0.9544824,359.2816
0.1189909,-0.9541055,359.278
0.1298513,-0.9538091,359.2765
0.1409893,-0.9534672,359.2757
0.152689,-0.9529942,359.2794
0.1631765,-0.9527274,359.2744
0.1745052,-0.9524196,359.273
0.185277,-0.9520608,359.2744
0.1965904,-0.9517068,359.2796
0.2075338,-0.951314,359.2825
0.2187586,-0.9509395,359.2816
0.2298288,-0.9505568,359.2775
0.2411385,-0.9501648,359.2783
0.2522955,-0.9497881,359.274
0.2630501,-0.9493339,359.2801
0.2744608,-0.9489402,359.2729
0.2853594,-0.9485408,359.2791
0.2964964,-0.9480939,359.2899
0.3077545,-0.9477144,359.307
0.3192482,-0.9472532,359.3159
0.3297215,-0.9467981,359.3324
0.3407955,-0.9462618,359.3512
0.3520622,-0.9457631,359.3621
0.3630257,-0.9453309,359.3658
0.3743038,-0.9447946,359.3644
0.3854923,-0.9443195,359.3839
0.3966179,-0.943755,359.3914
0.4074087,-0.9431224,359.407
0.4188232,-0.942598,359.4147
0.4296684,-0.9420069,359.4196
0.4408197,-0.9414914,359.4342
0.45189,-0.9409113,359.4298
0.4629593,-0.9403439,359.4396
0.4740744,-0.9396887,359.4452
0.485301,-0.9389713,359.4604
0.4962893,-0.9383242,359.4767
0.5073919,-0.9376674,359.4995
0.5188046,-0.9369674,359.5205
0.5296383,-0.936227,359.5297
0.5407419,-0.9355197,359.5442
0.5520248,-0.9347976,359.5428
0.5633106,-0.9340845,359.549
0.5744352,-0.9333138,359.554
0.5852661,-0.9323527,359.5492
0.596406,-0.9315452,359.5536
0.6075735,-0.9306408,359.5529
0.618576,-0.9297889,359.5665
0.6296186,-0.9288871,359.5841
0.6413422,-0.9279058,359.6068
0.6518145,-0.9269182,359.6379
0.6631851,-0.9259108,359.6719
0.6741705,-0.9248956,359.7238
0.6854181,-0.9237692,359.7737
0.6961918,-0.9225965,359.8237
0.7073212,-0.9212858,359.882
0.7187185,-0.9201382,359.9478
0.7296171,-0.9188914,0.01881119
0.740675,-0.9175591,0.09080989
0.7518053,-0.9162386,0.1780861
0.7629423,-0.9147208,0.2640452
0.7740889,-0.9132798,0.3514919
0.7851315,-0.9117621,0.435605
0.796154,-0.9101572,0.4924263
0.8072453,-0.9082949,0.5504636
0.8188114,-0.9063858,0.6022007
0.8294687,-0.904361,0.623714
0.8406029,-0.9023263,0.624908
0.8516741,-0.900207,0.6459104
0.8629398,-0.8979628,0.675766
0.8739157,-0.8955538,0.6902708
0.8852129,-0.8930722,0.724834
0.8961544,-0.8904954,0.7493934
0.9073105,-0.8878337,0.784293
0.9183207,-0.8849437,0.8197807
0.9294415,-0.8820952,0.8499386
0.940815,-0.8791324,0.890025
0.9516296,-0.8760192,0.9443735
0.9627609,-0.8728624,1.006636
0.9738636,-0.8696195,1.065373
0.9849682,-0.8660769,1.125056
0.9962873,-0.8625356,1.178344
1.007272,-0.8588905,1.228195
1.018378,-0.855251,1.271162
1.02945,-0.8514248,1.299456
1.040823,-0.8475908,1.310919
1.051587,-0.8435841,1.289627
1.062889,-0.8393296,1.262175
1.07381,-0.8350257,1.205596
1.084906,-0.8306061,1.140165
1.096025,-0.8261881,1.039421
1.107352,-0.8215457,0.9233482
1.118231,-0.8167342,0.7811517
1.129498,-0.8118844,0.6435573
1.140448,-0.806964,0.515818
1.151576,-0.8018767,0.4044336
1.16337,-0.7966896,0.3119487
1.173824,-0.7915014,0.2345283
1.185146,-0.7861648,0.1582342
1.196263,-0.7807831,0.06957454
1.207103,-0.7753497,359.9924
1.218511,-0.7698841,359.9328
1.229325,-0.7643023,359.9011
1.240403,-0.7584823,359.8916
1.251513,-0.7527224,359.8567
1.262614,-0.7468797,359.8218
1.273724,-0.7409329,359.7702
1.284908,-0.7350342,359.6834
1.296264,-0.7291787,359.6284
1.307323,-0.7233106,359.6146
1.318155,-0.7172776,359.6415
1.329288,-0.7114449,359.6628
1.340935,-0.7055492,359.6329
1.351447,-0.699659,359.5513
1.363148,-0.6938263,359.4747
1.373762,-0.687888,359.425
1.388951,-0.682041,359.4164
1.395922,-0.6761093,359.4391
1.405416,-0.6703736,359.4867
1.416507,-0.6647476,359.5493
1.427853,-0.6591563,359.6025
1.43916,-0.6537451,359.6413
1.449895,-0.6482589,359.6682
1.461156,-0.6428919,359.7172
1.472058,-0.6375287,359.7216
1.483271,-0.6321725,359.7178
1.494289,-0.6268828,359.6792
1.505412,-0.6214801,359.6341
1.516455,-0.6160601,359.5818
1.527933,-0.6105504,359.5373
1.538713,-0.605056,359.5143
1.549785,-0.5993832,359.4911
1.561185,-0.5938569,359.485
1.571993,-0.588261,359.5248
1.583101,-0.5827349,359.5817
1.594226,-0.577053,359.6746
1.605451,-0.5715747,359.7943
1.616545,-0.5661271,359.9437
1.627532,-0.5608312,0.1155258
1.638629,-0.5555319,0.2848957
1.649747,-0.5504988,0.4749009
1.661153,-0.5453259,0.6777838
1.672247,-0.5402853,0.8777246
1.683476,-0.535165,1.050756
1.694549,-0.5300193,1.164834
1.705595,-0.5247624,1.219504
1.71649,-0.5197376,1.23142
1.72754,-0.5144356,1.180312
1.738705,-0.5091336,1.129238
1.749875,-0.5037357,1.067025
1.761423,-0.4985453,1.009989
1.772605,-0.4932759,0.9799619
1.783537,-0.4879313,0.9829449
1.794799,-0.4826618,1.005901
1.806061,-0.4773706,1.05329
1.81729,-0.4720557,1.094852
1.828526,-0.46675,1.121144
1.839955,-0.4613144,1.128963
1.851038,-0.4558587,1.145244
1.862375,-0.4505239,1.14819
1.873818,-0.4451401,1.150606
1.884519,-0.4396312,1.114619
1.896261,-0.4341335,1.057555
1.906764,-0.4284772,0.9835402
1.917994,-0.4227873,0.9031619
1.929121,-0.416991,0.8296103
1.940523,-0.4111216,0.7702698
1.951198,-0.4052453,0.7071863
1.962573,-0.3992029,0.6579341
1.973744,-0.3932912,0.6264713
1.984574,-0.3872472,0.6005501
1.99595,-0.3811566,0.5615821
2.00697,-0.3747518,0.5247502
2.017933,-0.3684504,0.4699132
2.028995,-0.362195,0.4190946
2.040083,-0.3557181,0.3717014
2.051182,-0.3492656,0.3221591
2.062385,-0.3428937,0.2960914
2.07344,-0.3363969,0.2627475
2.084502,-0.3298608,0.2680129
2.095613,-0.32337,0.2717324
2.106898,-0.3167934,0.2877299
