Time,Distance,Rotation
0,-0.8989106,353.9695
0.004357815,-0.898399,354.0138
0.01524591,-0.8978078,354.0581
0.02630091,-0.8971805,354.1107
0.03742504,-0.8964566,354.1577
0.04847145,-0.895577,354.1825
0.05972433,-0.8947804,354.1813
0.0710125,-0.8939773,354.1467
0.08218336,-0.8930941,354.0861
0.09372473,-0.8921669,354.028
0.1048198,-0.8910568,353.97
0.1159964,-0.8900359,353.9437
0.1275373,-0.8889365,353.9288
0.1388206,-0.8878151,353.8912
0.1535974,-0.8865361,353.8471
0.1612606,-0.8851755,353.7806
0.1722546,-0.8838618,353.7504
0.183454,-0.8824527,353.7258
0.194591,-0.8809384,353.7343
0.2057238,-0.8792903,353.756
0.2169981,-0.8776064,353.7717
0.2280273,-0.875899,353.7852
0.2390141,-0.8742192,353.8027
0.2501044,-0.8724049,353.7961
0.2613087,-0.870557,353.7479
0.2723813,-0.8688233,353.688
0.2833986,-0.8670373,353.633
0.2945905,-0.8651389,353.5977
0.3087335,-0.8631674,353.5748
0.3167148,-0.8612021,353.5414
0.3278437,-0.8592057,353.4949
0.3389964,-0.8572038,353.4565
0.3500566,-0.8550766,353.4045
0.3616481,-0.8530563,353.3634
0.3727493,-0.8509661,353.34
0.3834872,-0.8487781,353.3228
0.3946004,-0.8464446,353.3084
0.4059076,-0.8440177,353.2891
0.4166946,-0.8415914,353.2504
0.4317212,-0.8391007,353.2289
0.4391446,-0.8364964,353.1759
0.4500856,-0.8338666,353.1365
0.4643092,-0.8311075,353.0899
0.4724922,-0.8282509,353.0228
0.4833412,-0.8253782,352.9759
0.4944339,-0.8223386,352.9128
0.5061636,-0.8192098,352.8719
0.5167503,-0.8159419,352.8333
0.5277719,-0.8126887,352.8025
0.5389199,-0.8092793,352.768
0.5499697,-0.805836,352.7343
0.5611515,-0.8023429,352.6998
0.5725026,-0.7988895,352.6505
0.5834327,-0.7952887,352.5893
0.594512,-0.7915984,352.5206
0.6057544,-0.7879492,352.4365
0.6197829,-0.7841861,352.3586
0.6278667,-0.7803522,352.2805
0.6388083,-0.7764856,352.2076
0.6498957,-0.7723517,352.1757
0.6613488,-0.7680056,352.1247
0.6721563,-0.7638261,352.0309
0.6832314,-0.7595334,351.9064
0.6944628,-0.7552018,351.7878
0.7055445,-0.7508419,351.6581
0.7165775,-0.7464021,351.5557
0.7277002,-0.7419549,351.4307
0.7387938,-0.7373819,351.2763
0.7498698,-0.7328342,351.1457
0.7610788,-0.7280552,351.0195
0.7752442,-0.7232131,350.8647
0.7832713,-0.7183303,350.7009
0.7943072,-0.7134694,350.5921
0.8057523,-0.7087437,350.5315
0.8167152,-0.7040603,350.5418
0.8276863,-0.6996903,350.6394
0.83884,-0.6953524,350.7571
0.8498483,-0.6911628,350.876
0.8611956,-0.6869366,350.9736
0.8720651,-0.6827278,350.9972
0.8831649,-0.6784397,350.9733
0.8942986,-0.6740856,350.8853
0.905745,-0.6697764,350.7718
0.9165478,-0.6652902,350.6458
0.9307561,-0.6609154,350.5439
0.9389443,-0.6561178,350.4537
0.9497862,-0.6514246,350.3666
0.9610262,-0.6468176,350.3079
0.9726496,-0.6421939,350.2933
0.9832664,-0.637585,350.3332
0.9942894,-0.6329652,350.43
1.005424,-0.6284292,350.5414
1.016682,-0.6238431,350.6778
1.027559,-0.6193105,350.8275
1.038829,-0.6146646,350.9508
1.049743,-0.6100622,351.0849
1.060902,-0.6054704,351.1791
1.072053,-0.600746,351.233
1.086186,-0.596033,351.2705
1.094181,-0.591373,351.264
1.105694,-0.5865747,351.273
1.116399,-0.5815611,351.2738
1.127666,-0.5766499,351.2986
1.138624,-0.5716658,351.3271
1.149876,-0.5665025,351.3534
1.1608,-0.5613687,351.3736
1.172023,-0.5562712,351.3869
1.183362,-0.5512892,351.3943
1.194102,-0.54605,351.3995
1.205284,-0.5408437,351.4209
1.216343,-0.5356413,351.4468
1.227509,-0.5303074,351.4587
1.241773,-0.5246724,351.485
1.249618,-0.5191317,351.5023
1.260875,-0.5135688,351.4834
1.271855,-0.5078833,351.4517
1.283085,-0.5020636,351.3794
1.294212,-0.4961609,351.2888
1.305175,-0.4902418,351.2139
1.316352,-0.4841962,351.1397
1.327398,-0.4781063,351.0814
1.338515,-0.4717408,351.0274
1.349668,-0.465297,350.9542
1.361013,-0.4587623,350.8843
1.371893,-0.452191,350.8266
1.383029,-0.445514,350.7969
1.397245,-0.4386463,350.773
1.405376,-0.4318489,350.7494
1.41622,-0.4249402,350.7438
1.427495,-0.4178765,350.7486
1.438673,-0.4107848,350.7589
1.449621,-0.4035853,350.7771
1.46073,-0.3963915,350.8223
1.471948,-0.3887373,350.9092
1.482961,-0.3809937,350.9111
1.494277,-0.3732502,350.8618
1.505109,-0.365357,350.834
1.51615,-0.3575175,350.8262
1.527311,-0.3495457,350.7996
1.53852,-0.3417376,350.7946
1.552636,-0.3340065,350.7808
1.560829,-0.3262672,350.8057
1.57175,-0.3186466,350.7998
1.582889,-0.3110616,350.805
1.593991,-0.3034219,350.817
1.605041,-0.2959237,350.8292
1.616122,-0.2883887,350.8449
1.627234,-0.2809064,350.9186
1.638362,-0.2734606,350.9259
1.649801,-0.2661058,350.9211
1.660589,-0.2585326,350.9081
1.67171,-0.2509321,350.8712
1.682791,-0.2433068,350.8447
1.69464,-0.2358706,350.8463
1.70852,-0.2284271,350.8715
1.716177,-0.2210796,350.9195
1.72789,-0.2137007,350.9792
