Time,Distance,Rotation
0,-1.068734,350.7283
0.00795269,-1.068571,350.733
0.01853561,-1.068348,350.7506
0.02960491,-1.068149,350.7497
0.04070473,-1.067926,350.7414
0.0518465,-1.067718,350.7379
0.06304741,-1.067496,350.7245
0.07405853,-1.067258,350.7207
0.08513069,-1.066983,350.7226
0.09622383,-1.066816,350.7279
0.1074305,-1.066508,350.7396
0.1218967,-1.06619,350.7449
0.1303892,-1.065853,350.7512
0.1411028,-1.065494,350.7442
0.151763,-1.065085,350.7311
0.1630449,-1.064648,350.7134
0.1740932,-1.06414,350.7109
0.1857519,-1.06364,350.7044
0.1961889,-1.063025,350.7089
0.2079029,-1.062459,350.7196
0.218421,-1.061827,350.7316
0.2295485,-1.061214,350.7397
0.2405901,-1.060519,350.7592
0.2517071,-1.060004,350.7553
0.2628584,-1.059232,350.7496
0.2773552,-1.058654,350.7534
0.2852421,-1.057828,350.7682
0.2962627,-1.056957,350.7891
0.3079433,-1.056066,350.823
0.3184738,-1.055169,350.8794
0.3295603,-1.054149,350.9608
0.3408451,-1.053173,351.0319
0.3519678,-1.052127,351.0931
0.362793,-1.050914,351.1429
0.374176,-1.049683,351.176
0.385025,-1.04841,351.1949
0.3960848,-1.047102,351.1961
0.4076328,-1.045645,351.1927
0.4184036,-1.044058,351.1766
0.4328499,-1.042386,351.1721
0.4406595,-1.040687,351.1883
0.4519281,-1.038876,351.2033
0.4628029,-1.037015,351.2279
0.4738741,-1.034976,351.2743
0.4849682,-1.032789,351.3379
0.4960604,-1.030637,351.4074
0.5074892,-1.02841,351.4799
0.5183039,-1.026081,351.5712
0.5296307,-1.023638,351.6611
0.5407,-1.021062,351.7509
0.5518188,-1.018467,351.8209
0.5628338,-1.015718,351.87
0.5739965,-1.012958,351.9141
0.5882959,-1.010045,351.9348
0.5960484,-1.007155,351.9306
0.6074209,-1.004004,351.8842
0.6182222,-1.000729,351.8284
0.6293125,-0.9974139,351.7684
0.6407518,-0.993829,351.707
0.6515255,-0.9903423,351.6393
0.6626225,-0.9866283,351.5502
0.6737299,-0.9828522,351.4885
0.684866,-0.9788926,351.4283
0.6960831,-0.9749005,351.37
0.7070818,-0.9707559,351.3127
0.7183113,-0.966444,351.2515
