Time,Distance,Rotation
0,-1.152763,357.0001
0.007835388,-1.151689,357.0067
0.018713,-1.150665,356.9996
0.02993488,-1.149611,356.9955
0.04115486,-1.148512,356.9949
0.0519762,-1.147357,356.9919
0.06331158,-1.146219,357.0106
0.07417011,-1.145067,357.0577
0.08526611,-1.143904,357.1135
0.09641361,-1.142671,357.1698
0.1077089,-1.141409,357.1951
0.1186094,-1.140098,357.2135
0.1299095,-1.138616,357.2055
0.1439724,-1.137167,357.1995
0.1531048,-1.135656,357.2078
0.1631956,-1.134247,357.239
0.1744356,-1.13275,357.3023
0.1853342,-1.13116,357.3978
0.1963501,-1.129574,357.4876
0.2076006,-1.127852,357.5694
0.2185583,-1.126053,357.6325
0.2296944,-1.124175,357.6844
0.2413778,-1.122319,357.7307
0.251893,-1.120375,357.7786
0.2630281,-1.118378,357.8276
0.274333,-1.116371,357.8843
0.285305,-1.114362,357.945
0.2996244,-1.112227,358.0089
0.3073912,-1.110132,358.0686
0.3188152,-1.107851,358.1271
0.3296156,-1.105531,358.1741
0.3407087,-1.103138,358.202
0.3518629,-1.100708,358.2226
0.3630142,-1.098096,358.2325
0.3740177,-1.095343,358.2345
0.3851471,-1.092568,358.2365
0.3966627,-1.089628,358.2423
0.4074306,-1.086674,358.2846
0.4184799,-1.083696,358.3453
0.4297209,-1.080643,358.407
0.4408617,-1.0775,358.4738
0.4548998,-1.074252,358.511
0.4635181,-1.070965,358.5179
0.473978,-1.067568,358.52
0.4851923,-1.063991,358.4839
0.4962759,-1.060285,358.451
0.5076485,-1.056589,358.4256
0.5184441,-1.052671,358.4144
0.5295229,-1.048638,358.4228
0.5406122,-1.044638,358.4413
0.5517597,-1.040432,358.4617
0.5628328,-1.036017,358.4352
0.5740795,-1.031538,358.3653
0.585041,-1.026822,358.2438
0.5962105,-1.022107,358.1158
0.610568,-1.017133,358.0206
0.6184626,-1.012004,357.9643
0.6294746,-1.006783,357.9346
0.640873,-1.001436,357.9191
0.6517439,-0.9959086,357.929
0.662797,-0.9904091,357.9419
0.674058,-0.9847951,357.9583
0.6856346,-0.9790619,357.9489
0.6967974,-0.973331,357.9218
0.7074356,-0.9675149,357.9015
0.7183237,-0.9614569,357.8766
0.7295208,-0.9554319,357.8794
0.7405739,-0.9492603,357.8911
0.7518721,-0.9429078,357.8676
0.7658863,-0.9366276,357.8374
0.7738266,-0.9305146,357.7781
0.7853489,-0.924098,357.6345
0.796052,-0.9174395,357.5064
0.8071985,-0.9110045,357.3653
0.8182878,-0.9044016,357.1507
0.8294153,-0.8977576,356.9736
0.8409729,-0.8911449,356.8614
0.8515921,-0.8845382,356.8054
0.8626947,-0.8781805,356.7599
0.8739262,-0.8718292,356.7437
0.8850164,-0.865526,356.7907
0.8963966,-0.859479,356.8832
0.9072151,-0.8532783,356.9597
0.9212866,-0.8473067,356.9801
0.9296169,-0.8413266,356.9157
0.9407921,-0.8355495,356.8114
0.951683,-0.8301524,356.741
0.9627237,-0.8247863,356.7617
0.9738111,-0.8196181,356.8404
0.9849033,-0.8145179,356.9599
0.9961281,-0.8094741,357.0418
1.007214,-0.8044901,357.0992
1.018314,-0.7996032,357.1375
1.029338,-0.7945992,357.183
1.040439,-0.7897127,357.2586
1.051562,-0.7849735,357.3588
1.062688,-0.7803069,357.4834
1.077448,-0.7758106,357.6442
1.085078,-0.771399,357.7914
1.096113,-0.7670499,357.9013
1.107228,-0.7626275,357.9832
1.118156,-0.7583038,358.0192
1.129577,-0.7539696,358.0354
1.14054,-0.7496811,358.0155
1.151732,-0.7454255,357.9502
1.16281,-0.7411394,357.8723
1.173948,-0.7368666,357.7979
1.18541,-0.7326221,357.7301
1.195971,-0.7284559,357.6798
1.207048,-0.7242559,357.6429
1.218212,-0.7200581,357.618
1.232372,-0.7159442,357.6105
1.240849,-0.7117808,357.6145
1.251654,-0.7074959,357.6198
1.262697,-0.7032678,357.6116
1.273937,-0.6990293,357.6116
1.285246,-0.6947634,357.6073
1.29607,-0.6905752,357.6055
1.306961,-0.6863151,357.6219
1.318088,-0.6821517,357.6337
1.32918,-0.6779076,357.6628
1.340804,-0.6736228,357.6976
1.351414,-0.6693487,357.7201
1.362502,-0.664968,357.7104
1.373863,-0.6605392,357.701
1.387842,-0.6558977,357.6584
1.395781,-0.6513224,357.6212
1.407063,-0.6466434,357.5898
