Time,Distance,Rotation
0,-0.6380099,358.9466
0.007921696,-0.637659,358.9843
0.0185976,-0.637266,359.0007
0.02972794,-0.6369816,359.0178
0.04105854,-0.6367155,359.021
0.05184746,-0.6365272,359.0256
0.0630827,-0.6363758,359.0183
0.07403469,-0.6362143,359.0004
0.08538151,-0.6361607,358.9955
0.09673595,-0.6360393,358.9716
0.1074176,-0.6358968,358.9367
0.1184907,-0.6357824,358.8923
0.1303558,-0.6356263,358.8402
0.1407437,-0.6354626,358.7867
0.1518459,-0.6353856,358.7306
0.1629,-0.6352774,358.6747
0.1739874,-0.6351564,358.6163
0.18506,-0.6350693,358.5614
0.1964664,-0.634985,358.525
0.2072806,-0.634945,358.4961
0.2184005,-0.6348312,358.476
0.2295313,-0.6347294,358.4653
0.2411532,-0.6345428,358.4585
0.2523232,-0.6343975,358.4514
0.262773,-0.6341769,358.442
0.2741704,-0.6339232,358.4223
0.2851577,-0.6336548,358.4007
0.2964716,-0.6333715,358.3866
0.3072944,-0.6331482,358.3757
0.3184042,-0.6328737,358.3643
0.3294511,-0.6325719,358.3633
0.3405371,-0.6322504,358.3514
0.3518896,-0.6318175,358.3361
0.3627586,-0.6314156,358.3208
0.3740368,-0.6309094,358.3073
0.3849721,-0.6303478,358.2889
0.3962078,-0.6297989,358.295
0.4075279,-0.6292022,358.301
0.4183111,-0.6286589,358.3262
0.429462,-0.628065,358.3615
0.4405675,-0.6274219,358.3956
0.45193,-0.6268082,358.4271
0.4627295,-0.6262192,358.4247
0.4738154,-0.6256418,358.4344
0.4850616,-0.6251131,358.4218
0.4962778,-0.6246091,358.4203
0.5072322,-0.6240513,358.4189
0.5184064,-0.6234922,358.4027
0.5297256,-0.6228956,358.3944
0.5405059,-0.6222659,358.3705
0.5516138,-0.6216193,358.3532
0.5629635,-0.6209186,358.3266
0.573813,-0.6201531,358.2971
0.5851798,-0.6193491,358.2727
0.5960417,-0.6185341,358.2323
0.6071377,-0.6175407,358.1979
0.6182442,-0.6165633,358.1573
0.6295075,-0.6156435,358.1253
0.6404018,-0.6146847,358.0982
0.6515403,-0.6136274,358.0874
0.6626501,-0.6125196,358.0755
0.6738386,-0.6112934,358.0782
0.6848812,-0.6100508,358.0791
0.6960106,-0.6088054,358.0611
0.7071395,-0.6075772,358.0443
0.7181878,-0.6061939,358.0177
0.7292848,-0.6044779,357.9662
0.7403951,-0.6028597,357.9126
0.7517543,-0.6012652,357.8391
0.7626171,-0.5995053,357.767
0.7737012,-0.59767,357.6918
0.7849383,-0.5956703,357.6244
0.7961874,-0.5936633,357.5691
0.8070626,-0.5914912,357.5321
0.8181243,-0.5891931,357.4848
0.8295007,-0.5868167,357.4313
0.8408804,-0.5842941,357.3972
0.8517365,-0.5814873,357.381
0.8625669,-0.5786268,357.3957
0.8736649,-0.5757512,357.4248
0.884829,-0.5727607,357.4915
0.8961439,-0.5695288,357.5504
0.9070749,-0.5663167,357.6213
0.9181213,-0.5629443,357.697
0.9292393,-0.559393,357.7845
0.9403811,-0.5558486,357.8457
0.951427,-0.5520169,357.9067
0.9626603,-0.5479848,357.938
0.9739747,-0.5439415,357.9829
0.9847202,-0.5396546,358.0198
0.9960814,-0.5353271,358.0544
1.007088,-0.5308425,358.0777
1.018071,-0.5260049,358.1016
1.029192,-0.521181,358.1024
1.040319,-0.5160899,358.0777
1.051505,-0.5107578,358.0369
1.0625,-0.5052931,357.9847
1.073624,-0.499555,357.923
1.084686,-0.4938217,357.8647
1.096163,-0.4878974,357.8126
1.106965,-0.4817884,357.7684
1.118032,-0.4754863,357.7287
1.129115,-0.4689492,357.6799
1.140287,-0.4624556,357.6188
1.151317,-0.4557334,357.595
1.16244,-0.4485837,357.5836
1.173657,-0.4413706,357.4904
1.184817,-0.4342086,357.3663
1.195801,-0.4268718,357.3453
1.207129,-0.4194962,357.351
1.218207,-0.411922,357.3686
1.229195,-0.4043697,357.3497
1.240428,-0.396786,357.3125
1.251382,-0.3892008,357.2953
1.262476,-0.3814569,357.2684
1.273726,-0.3736838,357.2544
1.284885,-0.3658999,357.2103
1.295659,-0.3579031,357.169
1.306789,-0.3500265,357.1479
1.317908,-0.3421857,357.1517
1.3292,-0.334349,357.1517
1.340151,-0.3264898,357.1513
1.351281,-0.3186096,357.1768
1.362331,-0.3109056,357.2091
1.373509,-0.3030429,357.2579
1.384615,-0.2953814,357.286
1.39562,-0.2876675,357.277
1.406771,-0.2800944,357.2376
1.418053,-0.2725474,357.1893
1.429111,-0.2650391,357.1631
1.440073,-0.257784,357.1516
1.451685,-0.2506311,357.0713
1.462268,-0.2436247,356.9746
1.473358,-0.2365611,356.8879
1.484978,-0.2298586,356.8322
1.495673,-0.2231398,356.8847
1.50673,-0.2165803,357.001
1.517781,-0.2102374,357.1815
1.529055,-0.2039403,357.393
1.540067,-0.1978034,357.5803
1.551782,-0.1917058,357.7675
1.562372,-0.1858039,357.8967
1.573324,-0.1799748,357.9866
1.584541,-0.1743442,358.0604
1.595555,-0.1687076,358.1163
1.606693,-0.1633481,358.1857
1.617752,-0.1579298,358.2359
1.628861,-0.1526337,358.2893
1.640061,-0.1472729,358.3299
1.651103,-0.1420103,358.3606
1.662176,-0.1367601,358.3837
1.673441,-0.1313339,358.3957
1.684887,-0.1261145,358.3876
1.69552,-0.1208392,358.3745
1.706642,-0.115544,358.3296
1.717725,-0.1102686,358.3118
1.728878,-0.1047369,358.2682
1.739925,-0.09933197,358.2492
1.751329,-0.09370029,358.2536
1.762139,-0.08821666,358.2484
1.773273,-0.0826081,358.2637
1.78436,-0.07700598,358.2731
1.795459,-0.07131326,358.2925
1.806692,-0.06563079,358.3136
1.817834,-0.05978012,358.335
1.828773,-0.05373323,358.3147
1.839914,-0.04766476,358.2609
1.851452,-0.04134369,358.1956
1.862085,-0.03519046,358.1447
1.873224,-0.02891481,358.091
1.884341,-0.02258778,358.0381
1.895734,-0.01612067,357.9544
1.906673,-0.009593248,357.863
1.918092,-0.002920866,357.7561
1.928738,0.003826857,357.6832
1.939976,0.01066959,357.6065
1.950984,0.01754189,357.5288
1.962185,0.02463078,357.4668
1.973279,0.03183889,357.4084
1.984338,0.03922176,357.3625
1.995424,0.04667377,357.2975
2.006883,0.05436587,357.2161
2.017592,0.06202757,357.0859
2.028919,0.06987393,356.9681
2.039913,0.07779813,356.8318
2.051138,0.08572686,356.7422
2.062053,0.09389865,356.6669
2.073123,0.1021481,356.5892
2.08437,0.1105307,356.4587
2.095443,0.1187897,356.3317
2.106416,0.1271152,356.2545
2.117527,0.1354092,356.1798
2.128668,0.1438941,356.071
2.139754,0.1523861,355.9434
2.151398,0.1608971,355.7925
2.161971,0.1693522,355.6811
2.173232,0.1777638,355.5997
2.184191,0.1864096,355.5314
2.195295,0.1947037,355.4944
2.2066,0.2028936,355.4821
2.217704,0.2109343,355.5121
2.228708,0.2188667,355.558
2.239954,0.2267741,355.5905
2.250826,0.2345444,355.6287
2.261959,0.2421468,355.6651
2.273088,0.2494875,355.7119
2.28419,0.2568232,355.7605
