Time,Distance,Rotation
0,-1.175093,2.389419
0.00797081,-1.174728,2.374197
0.01860237,-1.174356,2.368579
0.02959824,-1.173961,2.360123
0.04074097,-1.173587,2.352222
0.05208588,-1.173193,2.357388
0.06323433,-1.172731,2.366027
0.07398224,-1.172299,2.397155
0.08509636,-1.171859,2.41096
0.09640884,-1.171337,2.448825
0.1078873,-1.170846,2.469182
0.1183929,-1.170364,2.493715
0.1295395,-1.169874,2.537736
0.1406231,-1.169374,2.59165
0.1518383,-1.1688,2.65037
0.1636314,-1.1682,2.690231
0.1744595,-1.167553,2.72172
0.1850052,-1.166924,2.754698
0.196188,-1.166306,2.783457
0.2072659,-1.165646,2.818123
0.2184963,-1.164905,2.855457
0.2294388,-1.164113,2.868921
0.2405491,-1.163346,2.880729
0.2516556,-1.16246,2.873519
0.2627525,-1.161606,2.873898
0.2738857,-1.160676,2.87682
0.2851715,-1.159708,2.893595
0.2962341,-1.158718,2.915548
0.307169,-1.157777,2.933966
0.318327,-1.156724,2.957654
0.3293629,-1.155662,2.964656
0.3406925,-1.154553,2.96074
0.3516483,-1.153303,2.948451
0.3630333,-1.152122,2.945918
0.3738518,-1.150945,2.929552
0.3851948,-1.149784,2.910884
0.3960304,-1.148578,2.886408
0.4072075,-1.147399,2.856453
0.4184971,-1.146113,2.831613
0.4297352,-1.144778,2.812632
0.4407654,-1.143444,2.793603
0.4519749,-1.142042,2.748808
0.4628277,-1.140587,2.673829
0.4738064,-1.138919,2.554172
0.4849548,-1.137297,2.435297
0.4960442,-1.135492,2.232801
0.5071545,-1.133731,2.030264
0.5184727,-1.132023,1.840665
0.5295773,-1.130302,1.720636
0.5405312,-1.128582,1.628048
0.551527,-1.126762,1.56441
0.5627518,-1.124951,1.488399
0.5737762,-1.123107,1.40918
0.5848675,-1.121192,1.35362
0.5960503,-1.119189,1.295807
0.6070881,-1.117156,1.233591
0.6181889,-1.115126,1.160383
0.6293697,-1.113046,1.069906
0.6403809,-1.110825,0.9380341
0.6515102,-1.108505,0.805581
0.6626797,-1.106121,0.6822644
0.6736908,-1.103599,0.5993516
0.6847668,-1.101061,0.5792632
0.6960163,-1.098337,0.6337653
0.7071762,-1.09558,0.6888158
0.7183762,-1.092685,0.760707
0.72925,-1.089637,0.8195493
0.7403374,-1.086605,0.8467463
0.751503,-1.083663,0.8430617
0.7625446,-1.080522,0.8162148
0.7736282,-1.077252,0.7844668
0.7847424,-1.07377,0.7155442
0.7958889,-1.070276,0.6667985
0.8069611,-1.066585,0.6384709
0.8181362,-1.062744,0.6625037
0.8294067,-1.058847,0.7410603
0.8403587,-1.054864,0.843229
0.8514366,-1.050847,0.9112509
0.8625546,-1.046717,0.9442781
0.8739243,-1.042458,0.9496387
0.8847332,-1.038022,0.9333866
0.8958187,-1.033511,0.9211594
0.907053,-1.028902,0.9286365
0.9182281,-1.024133,0.9249318
0.929369,-1.01948,0.8992296
0.9403725,-1.014395,0.8802393
0.9515038,-1.009244,0.868517
0.9624863,-1.003979,0.9052984
0.973732,-0.9986595,0.9364442
0.9849052,-0.9931875,0.9407005
0.9960938,-0.987597,0.9474857
1.006989,-0.9819592,0.9489196
1.018272,-0.9761266,0.9747587
1.029221,-0.9701365,1.00221
1.040379,-0.9638985,1.030547
1.051367,-0.9576277,1.05031
1.062593,-0.9511148,1.042293
1.073681,-0.9445565,1.029773
1.084658,-0.9377061,0.9787561
1.09576,-0.9309068,0.91858
1.106833,-0.9238337,0.882041
1.117987,-0.9166683,0.8642157
1.129436,-0.9093482,0.8623101
1.140461,-0.9018632,0.860638
1.151525,-0.8943716,0.8987167
1.162371,-0.8865173,1.012018
