Time,Distance,Rotation
0,-1.115174,2.3511
0.01077652,-1.114815,2.353708
0.02153778,-1.114424,2.364432
0.03253174,-1.114066,2.391257
0.0436821,-1.113664,2.400697
0.05486679,-1.113203,2.408297
0.06596756,-1.112689,2.406323
0.07693481,-1.112266,2.406555
0.08838654,-1.111697,2.413615
0.0991745,-1.111144,2.409014
0.1102715,-1.110518,2.431165
0.1216087,-1.109883,2.452983
0.1325493,-1.109146,2.48088
0.1436005,-1.108367,2.518936
0.1551094,-1.107408,2.563273
0.1665421,-1.106524,2.613503
0.1770782,-1.105662,2.666318
0.1880569,-1.104649,2.724526
0.1991501,-1.103585,2.792013
0.210228,-1.102519,2.869581
0.2213898,-1.101425,2.962115
0.2329254,-1.100296,3.059263
0.2436752,-1.099194,3.163103
0.2546921,-1.098056,3.244401
0.2657623,-1.096844,3.335227
0.276989,-1.095683,3.413812
0.2879562,-1.094509,3.490457
0.2990265,-1.093339,3.580418
0.3104095,-1.092137,3.656883
0.321331,-1.090997,3.719999
0.3324852,-1.089809,3.754929
0.3438301,-1.088569,3.770919
0.3551826,-1.087273,3.76231
0.3656883,-1.085877,3.718221
0.3768425,-1.084413,3.66052
0.3879623,-1.082981,3.606527
0.3989944,-1.08155,3.553548
0.4102135,-1.079963,3.508162
0.421196,-1.078357,3.468493
0.4323082,-1.076739,3.452821
0.4434814,-1.075003,3.442002
0.4551849,-1.073268,3.435889
0.4656754,-1.071491,3.441028
0.4768524,-1.069603,3.435852
0.4882393,-1.067738,3.447469
0.4989624,-1.065801,3.447047
0.5101089,-1.063847,3.448608
0.5212669,-1.061863,3.434907
0.5331573,-1.059761,3.437177
0.5435371,-1.057563,3.457124
0.5545464,-1.055346,3.482454
0.5656929,-1.052929,3.565776
0.5767746,-1.050567,3.651718
0.5881157,-1.048121,3.750995
0.5989342,-1.045633,3.844633
0.610302,-1.043084,3.917055
0.6211891,-1.040544,3.956205
0.6322327,-1.037934,3.971838
0.6433678,-1.035161,3.960732
0.6547432,-1.032393,3.960943
0.6656036,-1.029574,3.974609
0.6766815,-1.026616,3.995675
0.6877823,-1.02349,4.021049
0.6989136,-1.020345,4.053252
0.7101402,-1.017065,4.044061
0.7212067,-1.013702,3.975714
0.7321587,-1.010191,3.905572
0.7436905,-1.006648,3.831558
0.7547188,-1.002856,3.781926
0.7655678,-0.9990674,3.744404
0.7766571,-0.9952289,3.729402
0.7877312,-0.9913701,3.733037
0.7988739,-0.9873492,3.754937
0.810009,-0.9832636,3.78242
0.8210945,-0.979027,3.794232
0.8323402,-0.9748217,3.782195
0.8433418,-0.9701668,3.765684
0.8544197,-0.9655153,3.715814
0.8655243,-0.9608141,3.657928
0.8769073,-0.9560397,3.630988
0.8877296,-0.9511675,3.606532
0.8987694,-0.9463006,3.596206
0.9099121,-0.9412596,3.573772
0.9212646,-0.9361012,3.563762
0.9324188,-0.9308609,3.548751
0.9432106,-0.9254336,3.510975
0.9545288,-0.9199444,3.474985
0.9654579,-0.9143401,3.424351
0.976593,-0.9085174,3.362881
0.9876785,-0.9026337,3.303781
0.9987526,-0.8967413,3.264224
1.01012,-0.8907759,3.230533
1.021175,-0.8846139,3.211989
1.032524,-0.8784528,3.179737
1.043236,-0.8720012,3.159969
1.055237,-0.8652921,3.150977
1.065502,-0.858513,3.155022
1.076511,-0.8514131,3.070647
1.087681,-0.8441876,2.949315
1.098763,-0.8370476,2.836991
1.110199,-0.8297673,2.740108
1.125141,-0.8223659,2.724186
1.132023,-0.8152169,2.762684
1.141533,-0.8082281,2.890731
1.152718,-0.8012291,3.03112
1.163963,-0.7942433,3.140872
1.174862,-0.7871872,3.159192
1.185936,-0.7801331,3.082443
1.197025,-0.7730702,3.010732
1.208138,-0.7658968,2.909225
1.21928,-0.7588203,2.826521
1.230305,-0.7517107,2.743353
1.241425,-0.7445773,2.68169
1.252789,-0.7375346,2.60127
1.263695,-0.7304584,2.509945
1.274853,-0.7232885,2.411893
1.285801,-0.7160407,2.273485
